code_insee;is_attractive;is_attractive_migratoire;is_attractive_naturel;nombre_d_equipements_culturels;nombre_d_equipements_sportifs;nombre_de_festivals
44069;False;True;False;19.0;43;2.0
44110;True;True;True;2.0;26;3.0
44131;True;True;False;8.0;45;2.0
44154;True;True;False;13.0;43;1.0
44188;True;True;True;4.0;27;0.0
45085;False;True;False;8.0;14;0.0
45191;False;False;True;9.0;19;0.0
45248;True;True;False;2.0;11;0.0
46127;False;True;False;9.0;18;0.0
46143;False;True;False;2.0;11;0.0
46297;False;True;False;5.0;8;1.0
47057;False;True;False;3.0;9;0.0
47252;True;True;False;8.0;12;1.0
47324;True;True;False;3.0;4;1.0
48034;True;True;False;9.0;10;0.0
48038;True;True;True;3.0;4;0.0
48146;False;False;False;13.0;13;1.0
49127;False;False;False;6.0;20;1.0
50025;True;True;False;13.0;47;0.0
50341;False;True;False;3.0;6;0.0
50394;False;True;False;2.0;9;0.0
50410;False;True;False;6.0;18;1.0
50484;False;True;False;4.0;26;1.0
50565;True;True;False;2.0;12;0.0
50582;False;True;False;1.0;12;0.0
50591;False;True;False;2.0;5;0.0
50615;True;True;False;19.0;17;0.0
51217;False;True;False;4.0;22;1.0
51248;False;True;False;3.0;12;0.0
51380;False;True;False;6.0;20;1.0
51535;False;True;False;7.0;20;1.0
52017;False;True;False;6.0;8;0.0
52060;False;True;False;7.0;13;0.0
52093;False;True;False;4.0;11;0.0
52211;False;False;False;2.0;8;0.0
52250;False;False;False;12.0;21;0.0
52331;False;True;False;6.0;12;2.0
52550;False;True;False;1.0;13;0.0
53097;False;True;False;12.0;43;1.0
53182;False;True;False;1.0;9;0.0
54076;False;False;False;2.0;11;0.0
54099;False;False;False;6.0;54;1.0
54273;False;True;False;4.0;27;0.0
54280;True;True;False;3.0;19;0.0
54431;False;False;True;59.0;63;4.0
55291;False;False;False;8.0;11;0.0
56007;True;True;False;30.0;39;4.0
56061;True;True;False;7.0;31;2.0
56066;False;True;False;10.0;25;0.0
56083;True;True;False;23.0;50;1.0
56147;True;True;False;3.0;19;0.0
56195;True;True;False;4.0;5;2.0
57106;False;True;False;2.0;19;0.0
58079;False;False;False;20.0;23;2.0
58131;True;True;False;4.0;9;0.0
58232;False;True;False;2.0;7;0.0
58250;False;False;False;1.0;7;0.0
59008;False;False;True;2.0;23;0.0
59139;False;False;False;7.0;30;0.0
59574;False;False;True;5.0;28;0.0
60029;False;False;True;3.0;10;0.0
60439;True;False;True;3.0;18;0.0
61007;False;True;False;11.0;16;0.0
61074;False;True;False;4.0;5;0.0
61494;False;True;False;1.0;7;0.0
62014;False;False;False;28.0;18;0.0
62060;False;False;False;3.0;14;0.0
62080;False;True;False;2.0;13;0.0
62215;True;True;True;6.0;38;1.0
62560;False;True;False;2.0;21;0.0
62563;True;False;True;8.0;19;0.0
62667;False;False;True;4.0;15;0.0
63001;True;True;False;8.0;7;0.0
63050;True;True;False;1.0;17;1.0
63080;True;True;False;6.0;5;1.0
63195;True;True;False;12.0;10;1.0
63210;True;True;False;7.0;16;0.0
63470;True;True;True;6.0;20;1.0
64256;True;True;True;5.0;31;0.0
64320;True;True;False;4.0;15;0.0
64422;False;True;False;13.0;56;4.0
64499;False;True;False;11.0;23;1.0
65138;False;False;False;7.0;11;1.0
65287;True;True;False;1.0;5;0.0
65447;False;False;True;1.0;8;0.0
65460;False;True;False;3.0;28;0.0
66009;True;True;False;9.0;15;0.0
66149;True;True;False;5.0;28;3.0
66230;True;True;False;5.0;9;1.0
67105;False;True;False;2.0;7;0.0
67282;False;True;False;2.0;10;1.0
67313;True;True;True;10.0;10;2.0
69171;True;True;True;4.0;11;1.0
69248;False;False;False;9.0;26;1.0
69289;True;False;True;2.0;8;0.0
70198;False;True;False;2.0;12;0.0
70310;False;False;False;5.0;27;3.0
71310;False;True;False;1.0;16;0.0
71350;False;False;True;1.0;3;0.0
71512;False;False;False;7.0;17;0.0
72029;True;True;False;4.0;12;0.0
72042;True;True;False;3.0;7;0.0
72068;False;True;False;1.0;13;0.0
72090;False;True;False;3.0;6;1.0
72138;False;True;False;7.0;18;0.0
72191;False;True;False;2.0;20;0.0
72231;True;True;True;3.0;19;0.0
72241;False;False;False;4.0;11;1.0
73011;True;True;True;20.0;39;7.0
74042;True;False;True;6.0;19;1.0
74164;False;False;True;1.0;11;0.0
74241;True;True;True;1.0;8;0.0
74311;True;True;True;3.0;6;0.0
76034;False;False;True;2.0;8;0.0
76035;False;False;False;5.0;8;0.0
76057;False;False;True;6.0;24;0.0
76655;False;False;False;7.0;17;0.0
76700;False;False;True;1.0;7;0.0
76752;True;True;False;0.0;13;0.0
77051;True;True;False;8.0;8;0.0
77053;True;True;True;6.0;34;0.0
77079;True;True;True;5.0;14;0.0
77100;False;False;False;4.0;16;0.0
77296;True;False;True;5.0;28;0.0
77458;False;False;True;4.0;13;0.0
78089;True;True;True;4.0;14;0.0
78217;True;False;True;5.0;12;0.0
78402;True;True;True;2.0;8;0.0
78537;False;False;True;7.0;18;0.0
79005;False;True;False;6.0;15;2.0
79079;True;False;True;17.0;32;0.0
79083;False;True;False;7.0;17;0.0
79179;True;True;False;4.0;29;1.0
80212;False;True;False;6.0;22;1.0
80368;False;False;False;2.0;13;0.0
80410;False;False;False;4.0;22;0.0
80630;False;True;False;3.0;17;1.0
80680;False;False;True;1.0;7;0.0
80688;False;True;False;8.0;12;0.0
80721;False;True;False;7.0;8;1.0
81124;False;True;False;6.0;17;0.0
81145;True;True;False;9.0;11;2.0
82094;False;True;False;7.0;13;1.0
82117;False;True;False;3.0;9;0.0
82186;False;True;False;5.0;31;0.0
83004;True;True;True;1.0;23;2.0
83121;False;True;False;6.0;13;0.0
84004;True;True;True;3.0;8;1.0
84137;False;True;False;21.0;24;8.0
85003;True;True;True;4.0;22;0.0
85018;False;True;False;2.0;15;0.0
85109;True;True;False;13.0;46;0.0
85113;True;True;False;13.0;14;3.0
85135;False;True;False;3.0;12;0.0
85156;True;True;False;3.0;8;0.0
85182;True;True;False;10.0;26;0.0
85226;True;True;False;4.0;27;1.0
86103;False;True;False;5.0;15;0.0
86128;True;True;False;5.0;10;0.0
86139;False;True;False;7.0;14;1.0
87126;False;True;False;8.0;12;1.0
87187;True;True;False;13.0;26;2.0
88258;False;False;False;4.0;5;0.0
88383;False;True;False;16.0;31;0.0
89086;False;True;False;7.0;21;0.0
89125;False;True;False;1.0;6;0.0
89206;False;False;False;26.0;38;1.0
89345;False;False;False;3.0;14;1.0
90009;False;True;False;3.0;18;0.0
90033;False;False;True;7.0;20;1.0
91045;True;True;True;3.0;15;0.0
91338;False;False;True;3.0;24;1.0
95351;True;True;True;6.0;18;0.0
95355;True;True;True;8.0;13;1.0
95370;False;False;False;4.0;15;0.0
97128;False;False;True;2.0;36;1.0
97131;False;False;False;3.0;9;0.0
97220;False;False;False;3.0;18;0.0
97223;True;True;False;3.0;16;0.0
97230;False;False;True;7.0;42;0.0
97231;False;False;True;7.0;24;0.0
97308;True;False;True;1.0;16;0.0
97402;True;False;True;3.0;40;0.0
97417;False;False;True;6.0;15;1.0
97421;False;False;True;9.0;27;0.0
