Code;Libellé;Population au dernier recensement 2021;Médiane du revenu disponible par UC 2020;Part des 60-74 ans 2021;Part des moins de 15 ans 2021;Part des 15-29 ans 2021;Part des 30-44 ans 2021;Part des 45-59 ans 2021;Nombre d'équipements sportifs 2023;Taux d'équipements sportifs pour 1 000 habitants 2023;Nombre grandes surfaces 2023;Nombre de supérettes et épieries;Nombre boulangeries et patisseries;Nombre écoles primaires maternelles élémentaires;Nombre de collèges;Nombre de lycées;Nombre de médecins généralistes;Nombre de dentistes;Nombre de pharmacies
37106;La Ferrière;318;22720;15.3;19.8;17.6;16.4;25.3;2;6.2;0;0;0;1;0;0;0;0;0
37107;Ferrière-Larçon;237;21360;34.9;10;8.3;15.6;17.3;3;12.8;0;0;0;0;0;0;0;0;0
37108;Ferrière-sur-Beaulieu;703;23430;22;15.8;11.5;16;26;2;2.8;0;0;0;1;0;0;0;0;0
37109;Fondettes;10741;27350;21.2;16.3;14.8;14.3;23.2;23;2.2;2;1;4;6;2;1;13;5;4
37110;Francueil;1386;23170;17.7;19.2;12.5;18.8;21.9;5;3.6;0;1;1;1;0;0;0;0;0
37111;Genillé;1492;20980;24.4;15.2;11.6;15.9;19.3;11;7.4;0;1;2;1;0;0;3;1;1
37112;Gizeux;373;18780;26.2;10.8;10.2;9.3;23.5;5;13.3;0;0;1;0;0;0;0;0;1
37113;Le Grand-Pressigny;868;20350;27.9;13.1;12.7;11.8;21.3;10;11.5;0;1;1;1;1;0;1;0;1
37114;La Guerche;175;19220;30.3;8.6;11.4;12.6;25.7;2;11.5;0;0;1;0;0;0;0;0;0
37115;Descartes;3294;19700;25;12.2;10;11.9;20.8;20;6;1;4;5;4;1;0;5;2;2
37116;Les Hermites;563;21790;18.9;15.1;12.9;17.5;27.5;5;9;0;1;0;1;0;0;1;0;1
37117;Hommes;866;20690;17.1;20.8;14;18.7;20.4;4;4.6;0;0;0;1;0;0;0;0;0
37118;Huismes;1403;23020;20.7;16.8;12.6;16;23.6;5;3.5;0;0;1;1;0;0;0;0;0
37119;L'Île-Bouchard;1573;19750;24.4;14.5;11.6;11.6;16.8;8;5.3;2;2;2;2;1;0;7;0;1
37121;Jaulnay;246;19310;23.8;14.8;11;14.2;27.2;2;8;0;0;0;0;0;0;0;0;0
37122;Joué-lès-Tours;38183;20930;17.2;17.5;19.3;17.1;18;68;1.8;11;10;15;17;5;3;41;20;11
37123;Langeais;4335;21050;19.4;17;13.2;16.5;20.6;21;4.8;2;3;5;2;1;0;7;2;2
37124;Larçay;2497;26320;23.4;17.8;11.3;18.9;21.3;11;4.4;0;0;2;2;0;0;1;1;1
37125;Lémeré;453;21120;17.9;20.3;12.7;15.6;24.7;4;8.1;0;0;0;0;0;0;0;0;0
37126;Lerné;345;21010;21;18.2;14.6;19.4;16.6;1;2.9;0;0;0;0;0;0;0;0;0
37127;Le Liège;326;20390;16.1;12.5;13.2;23.9;22.4;1;3.1;0;0;1;0;0;0;0;0;0
37128;Lignières-de-Touraine;1307;22240;15.7;20;13.8;20.3;20.1;4;3.1;0;0;1;1;0;0;0;0;0
37129;Ligré;1072;22100;26.6;13.9;11.3;15.2;23.6;5;4.7;0;0;0;1;0;0;0;0;0
37130;Ligueil;2103;20070;20.7;13.5;12;13;19.6;10;4.7;1;1;2;2;1;0;6;3;1
37131;Limeray;1248;22880;17.9;19.3;13.2;18.8;23.4;4;3.2;0;0;1;1;0;0;0;0;1
37132;Loches;6180;20740;22.7;12.6;13.6;14;18.3;19;3.1;7;3;6;5;2;4;10;7;4
37133;Loché-sur-Indrois;461;19640;25;12.3;12;13.6;24.1;4;8.6;0;0;0;1;0;0;0;0;0
37134;Louans;692;22740;11.9;20.8;15.7;22.8;23.3;1;1.5;0;0;1;1;0;0;0;0;0
37136;Le Louroux;529;22980;17.2;21.4;13.7;17.8;23.7;2;3.8;0;1;0;1;0;0;0;0;0
37137;Lublé;139;18900;18.4;16.3;12.8;21.2;16.3;1;7.2;0;0;0;0;0;0;0;0;0
37138;Lussault-sur-Loire;865;24610;18.4;21.6;11.1;21.3;20.8;3;3.5;0;0;0;1;0;0;0;0;0
37139;Luynes;5075;24940;18.8;16.5;14.1;16;22.5;22;4.3;1;1;2;4;1;0;7;1;1
37140;Luzé;262;18420;20.3;18.1;9.8;14.8;24.6;3;12;0;0;0;1;0;0;0;0;0
37141;Luzillé;961;22250;18;18.5;14.8;20.7;21.2;4;4.2;0;1;0;1;0;0;1;0;1
37142;Maillé;561;20290;24.7;15.9;12.1;16.8;20.1;3;5.3;0;0;0;1;0;0;0;0;0
37143;Manthelan;1367;21520;17.6;18.7;14.1;18.6;21.5;5;3.7;0;1;1;1;0;0;1;1;1
37144;Marçay;509;21960;21.2;19.4;11.7;20.1;18.9;1;1.9;0;0;0;1;0;0;0;0;0
37145;Marcé-sur-Esves;243;20930;20;15.8;13.3;13.3;25.4;0;0;0;0;0;1;0;0;0;0;0
37146;Marcilly-sur-Maulne;218;18010;22.2;18.5;8.2;19.5;23.3;1;4.6;0;0;0;0;0;0;0;0;0
37147;Marcilly-sur-Vienne;563;21310;22.7;16.7;10.9;15.2;21.4;3;5.3;0;0;0;1;0;0;0;0;0
37148;Marigny-Marmande;609;19580;18.1;18.3;14;16.1;19.8;5;8.2;0;0;0;1;0;0;0;0;0
37149;Marray;482;21770;12.3;27.5;11.7;26.5;16.4;2;4.2;0;0;1;1;0;0;0;0;0
37150;Mazières-de-Touraine;1424;22690;15.6;20.9;13.8;21.1;22.4;4;2.8;0;0;1;1;0;0;0;0;0
37151;La Membrolle-sur-Choisille;3291;26300;19.7;15.7;12.9;17.2;22.7;8;2.4;1;0;2;3;0;0;7;3;1
37152;Mettray;2062;27370;22.9;17.3;12.3;15.7;21.6;9;4.4;0;0;1;1;0;0;2;2;1
37153;Monnaie;4737;23470;14.4;20.9;14.6;22.2;20.9;10;2.1;2;0;3;2;0;0;3;1;1
37154;Montbazon;4717;24420;15.7;20.4;14.6;20.6;20.1;12;2.6;0;2;2;2;1;0;6;3;1
37155;Monthodon;642;22660;17.2;20.1;11.1;23.2;23;3;4.7;0;0;0;1;0;0;0;0;0
37156;Montlouis-sur-Loire;11048;24100;18.6;18.3;13.4;17.4;21.1;23;2.1;2;2;7;6;1;0;8;6;3
37157;Montrésor;313;20090;27.7;7.4;12.1;9.1;22.6;2;6.3;0;2;1;1;1;0;1;0;1
37158;Montreuil-en-Touraine;759;22270;18.8;20.2;14.3;21.8;19;3;3.9;0;0;1;1;0;0;0;0;0
37159;Monts;7914;24520;17;19.6;13.6;18;22.8;17;2.2;1;1;4;4;1;0;6;2;2
37160;Morand;346;24410;16.2;22.1;12;26;18.2;3;8.6;0;0;0;1;0;0;0;0;0
37161;Mosnes;812;22690;19.2;17.4;12.3;19;22.4;2;2.5;0;1;1;1;0;0;0;0;0
37162;Mouzay;464;22070;23.9;14.2;14.8;11.3;26.4;6;12.9;0;0;0;1;0;0;0;0;0
37163;Nazelles-Négron;3512;21880;23.5;14;11.9;15.6;22.1;8;2.3;0;1;2;2;0;0;0;2;2
37165;Neuil;434;22030;17.1;19.1;11.6;20.8;23.7;0;0;0;0;0;1;0;0;0;0;0
37166;Neuillé-le-Lierre;773;21800;15;20.1;14.2;22.4;22.2;4;5.1;0;0;1;1;0;0;0;0;0
37167;Neuillé-Pont-Pierre;2183;21530;16.1;21.1;16;19.3;19.2;6;2.8;2;1;1;3;1;0;3;1;1
37168;Neuilly-le-Brignon;284;21070;22.9;12.3;12.1;9.8;27.1;1;3.5;0;0;0;0;0;0;0;0;0
37169;Neuville-sur-Brenne;908;23090;18.8;23.6;12;19;21.1;4;4.3;0;0;0;1;0;0;0;0;0
37170;Neuvy-le-Roi;1065;21750;16.8;16.5;16.9;16.6;22.4;7;6.5;0;4;1;2;1;1;1;1;1
37171;Noizay;1125;23260;20.1;17.4;11.3;18.4;23.7;3;2.7;0;2;1;1;0;0;0;0;0
37172;Notre-Dame-d'Oé;4191;25040;21.8;16.2;13.2;16.6;23;9;2.1;2;2;3;2;0;0;4;4;1
37173;Nouans-les-Fontaines;692;20490;28.4;10.9;12.2;12.4;20.2;8;11.2;0;1;1;1;0;0;0;0;0
37174;Nouâtre;802;19900;19.9;15.7;13.9;16.6;18.6;5;6.2;0;1;1;1;1;0;1;0;1
37175;Nouzilly;1237;25110;19.1;17.4;14.3;18.1;23.7;6;4.8;0;0;1;1;0;0;0;0;1
37176;Noyant-de-Touraine;1170;21290;14.6;22;14.3;21.2;22;4;3.4;0;0;1;1;0;1;0;0;0
37177;Orbigny;711;19510;19.8;16.7;11.1;17.2;21.7;4;5.6;0;1;1;1;0;0;0;0;0
37178;Panzoult;613;21200;21.5;18.9;8.6;18.7;18;2;3.2;0;0;1;1;0;0;0;0;0
37179;Parçay-Meslay;2555;25000;18.8;17.7;13.6;17;24.4;6;2.4;1;2;1;2;0;0;3;1;1
37180;Parçay-sur-Vienne;626;20990;19.9;15.4;12.9;17.2;23.5;3;4.7;0;0;2;1;0;0;0;0;0
37181;Paulmy;237;22410;18.3;19.2;7.6;22;20;4;17;0;1;0;0;0;0;0;0;0
37182;Pernay;1504;23260;13.8;25.2;13.1;24.9;18.3;5;3.4;0;1;1;1;0;0;2;1;0
37183;Perrusson;1436;21710;25.2;13.2;13.3;13.7;20.1;5;3.4;2;0;2;1;0;0;0;0;1
37184;Le Petit-Pressigny;317;21800;28.6;11.1;8.7;13.5;23;3;9.1;0;0;1;0;0;0;0;0;0
37185;Pocé-sur-Cisse;1698;23440;20.7;18.1;12.9;18.1;22;9;5.3;2;0;1;1;0;0;10;2;1
37186;Pont-de-Ruan;1215;23210;9.5;25.2;13.9;27.3;18.9;3;2.5;0;0;0;1;0;0;2;0;0
37187;Ports-sur-Vienne;359;19650;18.6;16.8;11.8;15.3;25.5;2;5.6;0;0;0;0;0;0;0;0;0
37188;Pouzay;900;20530;14.1;21.4;14.5;18.8;23.2;8;8.9;0;0;0;1;0;0;0;0;0
37189;Preuilly-sur-Claise;1010;18900;25.6;9.5;8.2;10.1;17;10;9.9;1;2;1;2;2;0;1;1;1
37190;Pussigny;162;22310;33.8;12.5;8.8;10;20.6;0;0;0;0;0;0;0;0;0;0;0
37191;Razines;225;20160;21.1;13.7;12;12;27.3;1;4.4;0;0;0;0;0;0;0;0;0
37192;Reignac-sur-Indre;1313;23150;15.4;19.7;15.2;19.7;19.6;6;4.6;1;2;1;1;0;0;2;0;1
37193;Restigné;1129;23080;25.5;14.5;11.2;14.6;19.9;4;3.5;0;0;1;1;0;0;4;0;1
37194;Reugny;1760;23470;14.9;20.7;14.3;22.6;20.8;8;4.6;0;1;1;1;0;0;0;0;1
37195;La Riche;10325;20830;14.9;13.7;27.9;17;18.3;14;1.3;4;1;4;4;0;0;10;3;4
37196;Richelieu;1635;19160;26.2;11.3;10.2;10.9;18.9;12;7.3;1;0;3;3;2;0;1;3;2
37197;Rigny-Ussé;512;21300;19.4;18;11.5;17.4;20.8;2;3.9;0;1;0;1;0;0;0;0;0
37198;Rillé;313;19420;23.7;15;11.4;13.5;25.1;2;6.3;0;0;0;1;0;0;0;0;0
37199;Rilly-sur-Vienne;461;20370;20.2;15.5;14.4;18.7;22.6;4;8.7;0;0;0;1;0;0;0;0;0
37200;Rivarennes;985;20790;14.8;19.5;13.5;22.4;20.9;4;4.1;0;0;0;1;0;0;2;0;1
37201;Rivière;701;22170;26.4;14.2;11.8;13.2;22.2;2;2.9;0;0;0;1;0;0;0;0;0
37202;La Roche-Clermault;532;22830;20.7;19.5;12.8;17.9;20.8;2;3.8;0;0;0;1;0;0;0;0;1
37203;Rochecorbon;3220;27120;18.4;16.8;13.5;16.2;23.4;10;3.2;0;2;2;2;0;0;3;1;1
37204;Rouziers-de-Touraine;1348;24450;18.3;19.2;15.1;19.4;22.4;6;4.5;0;0;1;1;0;0;3;0;1
37205;Saché;1403;23290;16.3;20.7;12.6;21.9;21.1;4;2.8;0;1;1;1;0;0;1;0;0
37206;Saint-Antoine-du-Rocher;1770;25670;17.3;23;11.2;23.3;19.8;5;2.8;0;1;1;1;0;0;0;0;0
37207;Saint-Aubin-le-Dépeint;344;20090;13.3;23.9;11.6;20.2;25.1;3;8.8;0;0;0;1;0;0;0;0;0
37208;Saint-Avertin;15000;27880;20.8;16.1;13.5;16.1;21.3;33;2.2;2;3;9;6;1;0;19;9;5
37210;Saint-Benoît-la-Forêt;846;23790;20.2;14.6;10.2;15.6;18;5;5.9;0;0;0;1;0;0;1;1;0
37211;Saint-Branchs;2625;23050;16.5;19.5;13.8;20;22.7;9;3.4;0;1;1;1;0;0;2;0;1
37212;Sainte-Catherine-de-Fierbois;789;21050;13.6;21.9;16.8;19.7;20.6;6;7.6;0;1;2;1;0;0;0;0;0
37213;Saint-Christophe-sur-le-Nais;1083;20130;18.9;17.1;13.5;17.4;19.3;6;5.5;0;1;0;1;0;0;0;1;0
37214;Saint-Cyr-sur-Loire;17004;26490;22.4;12.6;16;14.5;19.7;36;2.1;5;6;10;7;2;0;27;9;5
37216;Saint-Épain;1514;21120;19.6;18.3;13;16.4;23.1;5;3.2;0;1;2;1;0;0;3;0;1
37217;Saint-Étienne-de-Chigny;1614;23550;16.3;23.4;12.2;22.8;21.7;5;3.1;0;1;1;1;0;0;1;0;0
37218;Saint-Flovier;572;20750;26.8;13.2;10.8;13.1;18;5;8.7;0;0;1;1;0;0;4;0;1
37219;Saint-Genouph;1025;24590;19.5;16.4;13;19.5;24.6;5;4.9;0;0;0;1;0;0;0;0;0
37220;Saint-Germain-sur-Vienne;356;20160;25;13.3;13.1;18.2;18.1;0;0;0;0;0;1;0;0;0;0;0
37221;Saint-Hippolyte;613;20660;26.6;14.5;11;14.3;22.5;5;8.1;0;0;1;1;0;0;1;0;0
37222;Saint-Jean-Saint-Germain;749;21180;21.9;16.6;12.6;14.8;23.9;1;1.3;0;0;0;1;0;0;0;0;0
37223;Saint-Laurent-de-Lin;336;19370;15.7;20.7;14.1;20.1;20;3;9.2;0;0;0;1;0;0;0;0;0
37224;Saint-Laurent-en-Gâtines;896;22570;17.3;21.1;13.1;20.8;21.2;6;6.5;0;1;1;1;0;0;3;0;0
37225;Saint-Martin-le-Beau;3181;23630;17.4;21.1;13.2;20.2;20.3;6;1.9;0;1;2;2;0;0;4;0;1
37226;Sainte-Maure-de-Touraine;4144;20900;20.4;15.2;12.2;15.9;18.4;15;3.6;5;2;4;3;1;0;8;4;2
37228;Saint-Nicolas-de-Bourgueil;1110;21800;19.6;15.7;13.7;16.4;22.5;9;8.2;0;1;1;1;0;0;2;0;0
37229;Saint-Nicolas-des-Motets;239;21880;15.1;18;12;18.2;28.1;3;12.3;0;0;0;0;0;0;0;0;0
37230;Saint-Ouen-les-Vignes;971;23700;22.7;16.2;13.9;15.5;24.5;2;2;0;0;1;1;0;0;0;0;0
37231;Saint-Paterne-Racan;1680;21480;18.7;17.5;14.1;18.2;21.3;9;5.5;0;1;1;2;0;0;2;0;1
37232;Coteaux-sur-Loire;1879;21840;17.9;18.5;10.5;18.3;23.4;6;3.2;0;1;1;3;0;0;0;0;0
37233;Saint-Pierre-des-Corps;15909;18800;16.6;20;17.8;18;18.2;38;2.4;3;4;11;12;3;1;6;2;5
37234;Saint-Quentin-sur-Indrois;486;23330;16.3;19.4;9.5;21.3;23.3;2;4.1;0;0;0;1;0;0;0;0;0
37236;Saint-Règle;614;24760;17.7;21.1;14.8;20.5;19.4;1;1.6;0;0;0;1;0;0;0;0;0
37237;Saint-Roch;1308;25980;18;21.3;11.3;21.3;24.2;6;4.7;0;0;1;1;0;0;0;0;0
37238;Saint-Senoch;518;19600;18.6;18.5;14.9;18.3;21.5;4;7.6;0;0;0;1;0;0;0;0;0
37240;Saunay;665;21970;16.7;18.7;14.8;18.5;24;3;4.4;0;0;0;1;0;0;0;0;0
37241;Savigné-sur-Lathan;1321;20470;17.8;15.5;15.4;16.5;21.1;9;6.8;1;1;1;1;1;0;2;1;1
37242;Savigny-en-Véron;1538;22300;16.9;20.7;14.9;20.6;18.1;10;6.4;0;0;1;1;0;0;0;0;0
37243;Savonnières;3294;26790;20.3;18.3;11.7;17.9;25.3;10;3.1;0;1;2;2;0;0;3;0;1
37244;Sazilly;259;19220;23.8;14.9;13.5;13.8;24.1;0;0;0;0;0;0;0;0;0;0;0
37245;Semblançay;2149;24600;15.5;19.6;13.1;18.3;24.9;11;5.1;0;3;1;2;0;0;2;0;1
37246;Sennevières;212;19880;24.8;16.7;9.7;18.5;16.6;3;14.5;0;0;0;0;0;0;0;0;0
37247;Sepmes;603;20510;19.7;14.7;14.1;16.2;24.7;7;11.5;0;0;1;1;0;0;0;0;0
37248;Seuilly;382;19850;21.3;16.1;16.5;14.2;19.1;2;5.3;0;0;0;1;0;0;1;0;0
37249;Sonzay;1418;22130;16.1;21.6;14.2;21.1;21.2;10;7.1;0;1;1;1;0;0;0;0;0
37250;Sorigny;2817;23210;14.7;22.5;13;22.9;19.6;9;3.2;1;2;1;2;0;0;4;2;1
37251;Souvigné;914;22030;13;21.8;16.4;24.2;19.1;5;5.6;0;0;0;1;0;0;1;0;0
37252;Souvigny-de-Touraine;390;22090;20.2;16.1;10.9;16.4;24.3;2;5.1;0;0;0;1;0;0;0;0;0
37253;Sublaines;177;21150;20;19.4;12;20;21.6;2;11.1;0;0;0;0;0;0;0;0;0
37254;Tauxigny-Saint-Bauld;1693;24370;16.4;21.5;13.2;21.4;20.5;10;5.9;0;0;1;1;0;0;0;0;0
37255;Tavant;262;20710;25.6;14.9;11;17.7;23.2;1;3.8;0;0;0;0;0;0;0;0;0
37256;Theneuil;288;21110;28.8;15.3;11.3;14.4;18.3;2;6.9;0;0;0;1;0;0;0;0;0
37257;Thilouze;1790;23000;12.8;23.9;14.7;22.5;21;6;3.4;0;1;1;1;0;0;1;0;1
37258;Thizay;296;22400;19.9;18.7;11.4;18.3;20.9;2;6.9;0;0;0;1;0;0;0;0;0
37259;Tournon-Saint-Pierre;448;19970;26.8;14.3;10.9;13;20.1;0;0;0;1;0;0;0;0;0;0;0
37260;La Tour-Saint-Gelin;508;20240;21.4;15.1;15.5;15.2;20.5;4;7.8;0;0;0;1;0;0;0;0;0
37261;Tours;137658;20640;13.3;14;29.8;17.9;15;209;1.5;40;73;81;68;20;20;138;95;50
37262;Trogues;288;20600;21.2;14.3;12.2;15.2;24.9;1;3.4;0;0;0;1;0;0;0;0;0
37263;Truyes;2436;24190;16.6;19.8;13.3;20.5;22.1;12;4.9;0;0;0;2;0;0;1;0;0
37264;Vallères;1324;23950;13.6;22.2;13.5;23.8;21.2;7;5.3;1;0;0;1;0;0;0;0;0
37265;Varennes;257;22510;20.1;20.4;12.7;18.1;21.9;2;8.4;0;0;0;1;0;0;0;0;0
37266;Veigné;6568;25590;18.9;17.7;14;17.5;21.4;15;2.3;3;5;4;4;0;0;3;1;2
37267;Véretz;4732;25380;15.8;20.5;14.8;19.3;22.9;11;2.4;1;0;1;2;0;0;7;1;1
37268;Verneuil-le-Château;126;20750;22.7;14;11;20.3;14.8;1;7.9;0;0;0;0;0;0;0;0;0
37269;Verneuil-sur-Indre;469;21140;22.5;13.3;14.4;15.1;22.7;7;14.8;0;0;1;1;0;0;0;0;0
37270;Vernou-sur-Brenne;2820;24460;18.5;16.6;14.2;17.2;22;9;3.3;1;1;3;2;0;0;3;2;1
37271;Villaines-les-Rochers;1032;21270;17.7;20;12.6;20.9;21.3;5;4.8;0;1;0;1;0;0;0;0;0
37272;Villandry;1136;25190;14.8;17.8;14.6;19.9;27.2;5;4.4;0;0;3;1;0;0;0;0;0
37273;La Ville-aux-Dames;5584;22790;18.6;18.9;14.7;18.8;18.9;11;2;4;1;3;2;0;0;5;2;1
37274;Villebourg;305;21570;14.5;18.4;15.1;22.5;23.3;1;3.3;0;0;0;1;0;0;0;0;0
37275;Villedômain;123;16710;28;19.8;5.7;19.8;13.2;2;16.5;0;0;0;0;0;0;0;0;0
37276;Villedômer;1310;23200;18.9;18.8;13.2;19.2;22.8;7;5.3;0;1;1;1;0;0;1;0;1
37277;Villeloin-Coulangé;588;19120;27.6;14.4;8.6;13.8;14.9;2;3.4;0;1;0;1;0;0;2;0;1
37278;Villeperdue;1093;20820;12.9;22.1;16.2;22.4;20.7;9;8.4;0;1;1;1;0;0;0;0;0
37279;Villiers-au-Bouin;751;19630;18.6;21.9;11.2;19.3;21;4;5.3;0;0;2;1;0;0;0;0;0
37280;Vou;238;21990;21.8;19.4;6.7;19.7;19.7;1;4.2;0;0;2;0;0;0;0;0;0
37281;Vouvray;3346;25390;19.9;16.9;14.9;19.4;20;10;3;1;1;2;3;2;0;7;4;1
37282;Yzeures-sur-Creuse;1342;20040;26.2;11.7;10.3;13.3;18.8;6;4.5;2;1;1;1;0;0;1;0;1
38001;Les Abrets en Dauphiné;6576;21720;17.5;19.6;15.3;18.5;19.6;20;3.1;2;1;4;5;1;0;3;4;2
38002;Les Adrets;1068;26360;16;22.8;13.5;22.2;20.6;6;5.6;0;1;2;1;0;0;2;0;1
38003;Agnin;1232;23920;16.5;20.6;16;19.2;21.7;5;4.3;0;0;1;1;0;0;0;0;0
38004;L'Albenc;1298;22950;16.5;24.2;11.9;23;19.1;6;4.7;0;0;1;1;0;0;0;0;0
38005;Allemond;940;23920;16.4;14.7;15.3;18.9;24.5;9;9.6;0;1;1;2;0;0;2;0;1
38006;Allevard;3974;23530;17;17.2;13.1;18;23.2;16;4;2;3;4;3;1;1;4;1;2
38008;Ambel;30;N/A - résultat non disponible;28.7;6;11.3;6;31.7;1;37;0;0;0;0;0;0;0;0;0
38009;Anjou;1029;23300;16;17.5;14.2;16.2;21.3;5;4.8;0;0;1;1;0;0;0;0;0
38010;Annoisin-Chatelans;717;25120;15.8;20.2;14.2;20.1;25.4;3;4.2;0;0;1;1;0;0;0;0;0
38011;Anthon;1120;27220;15.3;16.5;16.7;18;27.2;4;3.5;0;1;0;1;0;0;0;0;0
38012;Aoste;2869;21080;14.7;22.2;16.4;19.9;18.4;6;2.1;3;1;3;2;0;0;3;2;1
38013;Apprieu;3530;25250;17.1;21.4;14;20.7;21.8;7;2;1;0;3;3;0;0;1;1;1
38015;Artas;1832;24050;14.6;20.4;15.6;22.1;21.5;5;2.7;0;2;2;2;0;0;1;0;0
38017;Assieu;1681;24830;13.4;21.9;14.9;22.5;21.3;6;3.7;1;0;1;1;0;0;0;0;0
38018;Auberives-en-Royans;368;21250;17.4;15;19.5;13.3;26.8;0;0;0;0;0;1;0;0;0;0;0
38019;Auberives-sur-Varèze;1472;23540;14;19.4;18.6;20.3;21.9;5;3.4;0;1;1;1;0;0;0;0;1
38020;Auris;179;20730;23.8;15.1;9.7;15.7;24.3;9;49.7;0;2;0;1;0;0;1;0;1
38022;Les Avenières Veyrins-Thuellin;7740;22290;18.4;18.7;13.9;18.1;22;20;2.6;4;1;6;4;1;0;3;2;2
38023;Avignonet;202;26620;15.1;19.2;14.7;23.3;22.7;1;4.9;0;0;0;1;0;0;0;0;0
38026;La Balme-les-Grottes;1138;24470;13.9;22.4;14.9;23.2;19.4;4;3.6;0;0;0;1;0;0;0;0;0
38027;Barraux;1998;25970;16;20.5;13.5;19.2;24.9;6;3;0;1;3;2;0;0;0;0;0
38029;La Bâtie-Montgascon;1997;23140;17;19.6;14.9;19.2;21.4;4;2;0;2;2;1;0;0;3;0;1
38030;Beaucroissant;1896;24280;13.8;22.8;15.6;19.5;21.8;5;2.7;0;1;3;1;0;0;1;0;0
38031;Beaufin;20;N/A - résultat non disponible;43;5;0;14.5;19.5;1;47.6;0;0;0;0;0;0;0;0;0
38032;Beaufort;580;22190;21.5;19.3;13.2;18.4;20.7;1;1.7;0;0;0;1;0;0;0;0;0
38033;Beaulieu;634;26480;16.6;17.9;14;17;24.7;2;3.2;0;0;0;1;0;0;0;0;0
38034;Beaurepaire;5004;19640;17.6;17.7;15.3;16.8;17.4;12;2.4;3;4;4;3;2;0;4;4;2
38035;Beauvoir-de-Marc;1112;24150;19.7;18;13.8;18;22.7;3;2.7;0;0;1;1;0;0;0;0;0
38036;Beauvoir-en-Royans;96;N/A - résultat non disponible;26;11.5;8.3;24;24;0;0;0;0;1;0;0;0;0;0;0
38037;Bellegarde-Poussieu;1021;24940;23;17.1;13.1;16.4;23.1;5;5;0;0;1;1;0;0;0;0;0
38038;Belmont;618;22680;12.3;26.1;14.7;23;19.1;6;10;0;0;0;1;0;0;0;0;0
38039;Bernin;3126;32550;19.6;18.1;11.9;18.1;20.6;9;3;0;0;2;2;0;0;5;0;1
38040;Besse;151;N/A - résultat non disponible;36.5;3.3;8.1;11.5;20.9;3;20.3;0;0;1;0;0;0;0;0;0
38041;Bessins;110;21750;17.2;16.3;17.1;15.5;25.9;0;0;0;0;0;0;0;0;0;0;0
38042;Bévenais;1045;24150;19;19.7;13.1;18.8;22.2;2;1.9;0;0;0;1;0;0;0;0;0
38043;Bilieu;1597;24790;17.8;22.5;13.1;19.6;22.5;5;3.2;0;0;0;1;0;0;0;0;0
38044;Biol;1520;22790;17.5;21.8;12.3;19.8;21.8;4;2.7;0;1;1;1;0;0;5;2;1
38045;Biviers;2319;36860;23.9;16.4;9.9;13.6;19.5;6;2.6;1;1;1;2;0;0;1;0;1
38046;Bizonnes;1003;22400;15.5;23.5;14.1;22.3;18.5;3;3;0;0;1;1;0;0;0;0;0
38047;Blandin;154;21790;20.5;20.5;10.3;22.4;21.1;1;6.6;0;0;0;0;0;0;0;0;0
38048;Bonnefamille;1096;26430;22.2;19.8;13.6;17.9;21.4;1;0.9;1;0;1;1;0;0;1;0;0
38049;Bossieu;320;21870;16.1;21.4;11;22.7;16;0;0;0;0;1;0;0;0;0;0;0
38050;Le Bouchage;641;21630;20.4;19.3;13.9;20.5;19.8;4;6.3;0;0;0;1;0;0;0;0;0
38051;Bougé-Chambalud;1425;23130;17.8;17.4;16.2;17.9;21.4;6;4.3;0;1;1;2;0;0;4;0;0
38052;Le Bourg-d'Oisans;3063;22580;19.4;15.8;11.2;15.6;24.2;10;3;3;2;5;2;1;0;4;3;2
38053;Bourgoin-Jallieu;29577;20290;13.3;20;20.7;19;17.8;48;1.6;9;18;29;17;4;5;47;34;9
38054;Bouvesse-Quirieu;1509;23520;15.5;21.7;13.3;21.8;19.4;5;3.3;0;0;3;2;0;0;0;0;0
38055;Brangues;627;23050;14.4;17.3;17.5;20.8;23.7;3;4.7;0;0;1;2;0;0;0;0;0
38056;Bressieux;91;N/A - résultat non disponible;30.1;16.2;6.5;15.1;20.3;0;0;0;0;0;0;0;0;0;0;0
38057;Bresson;667;33010;24.7;14;13;15.1;21.1;5;7.5;1;1;0;1;0;0;0;0;0
38058;Brézins;2250;22900;15;23.8;14;21.9;19.8;4;1.8;1;1;1;1;0;0;0;1;0
38059;Brié-et-Angonnes;2521;31610;19.1;16.1;13;16.5;22.6;7;2.8;0;1;2;1;0;0;1;0;1
38060;Brion;144;23480;18.4;17;14.2;13.4;25.6;1;6.9;0;0;0;1;0;0;0;0;0
38061;La Buisse;3411;27620;17.4;21.4;13;21.4;21.4;11;3.3;0;1;2;2;0;0;4;0;1
38062;La Buissière;777;26100;16.7;21.8;10.8;21.7;23.5;3;3.9;0;0;0;1;0;0;0;0;0
38063;Burcin;447;23290;18.3;20.2;12.1;20.3;20.1;1;2.2;0;0;0;1;0;0;0;0;0
38064;Cessieu;3244;24040;15.6;21.8;14.8;19.6;21.9;10;3.2;0;2;1;3;0;0;1;0;1
38065;Châbons;2171;22720;14.6;21.5;13.3;20.3;22.5;7;3.2;0;1;2;2;0;1;3;0;1
38066;Chalon;171;25430;20.2;17.4;11.6;20.2;22.5;2;11.6;0;0;0;0;0;0;0;0;0
