Code;Libellé;Aires d'attraction des villes 2020;insee_com;lib_com;Echelle_influence;Dans_influence
64513;Sauveterre-de-Béarn;T00_30;64513;Sauveterre-de-Béarn;1.0;Non
64519;Serres-Castet;T03_20;64519;Serres-Castet;;Non
65025;Argelès-Gazost;T01_10;65025;Argelès-Gazost;2.0;Oui
65031;Arreau;T00_30;65031;Arreau;1.0;Non
65059;Bagnères-de-Bigorre;T01_10;65059;Bagnères-de-Bigorre;2.0;Oui
65129;Castelnau-Magnoac;T00_30;65129;Castelnau-Magnoac;1.0;Non
65138;Cauterets;T00_30;65138;Cauterets;1.0;Non
65258;Lannemezan;T01_10;65258;Lannemezan;2.0;Oui
65287;Loures-Barousse;T00_30;65287;Loures-Barousse;1.0;Non
65304;Maubourguet;T01_10;65304;Maubourguet;2.0;Oui
65375;Rabastens-de-Bigorre;T02_20;65375;Rabastens-de-Bigorre;3.0;Oui
65388;Saint-Lary-Soulan;T00_30;65388;Saint-Lary-Soulan;1.0;Non
65389;Saint-Laurent-de-Neste;T01_20;65389;Saint-Laurent-de-Neste;;Non
65447;Tournay;T02_20;65447;Tournay;3.0;Oui
65452;Trie-sur-Baïse;T00_30;65452;Trie-sur-Baïse;1.0;Non
65460;Vic-en-Bigorre;T02_20;65460;Vic-en-Bigorre;3.0;Oui
66003;Amélie-les-Bains-Palalda;T01_10;66003;Amélie-les-Bains-Palalda;2.0;Oui
66004;Les Angles;T00_30;66004;Les Angles;1.0;Non
66009;Arles-sur-Tech;T01_10;66009;Arles-sur-Tech;2.0;Oui
66016;Banyuls-sur-Mer;T01_10;66016;Banyuls-sur-Mer;2.0;Oui
66024;Le Boulou;T03_20;66024;Le Boulou;;Non
66025;Bourg-Madame;T00_30;66025;Bourg-Madame;1.0;Non
66049;Céret;T01_10;66049;Céret;2.0;Oui
66065;Elne;T03_20;66065;Elne;;Non
66071;Estagel;T03_20;66071;Estagel;;Non
66088;Ille-sur-Têt;T03_20;66088;Ille-sur-Têt;;Non
66108;Millas;T03_20;66108;Millas;;Non
66124;Font-Romeu-Odeillo-Via;T00_30;66124;Font-Romeu-Odeillo-Via;1.0;Non
66125;Olette;T01_20;66125;Olette;;Non
66130;Osséja;T00_30;66130;Osséja;1.0;Non
66148;Port-Vendres;T00_30;66148;Port-Vendres;1.0;Non
66149;Prades;T01_10;66149;Prades;2.0;Oui
66164;Rivesaltes;T03_20;66164;Rivesaltes;;Non
66167;Saillagouse;T00_30;66167;Saillagouse;1.0;Non
66180;Saint-Laurent-de-la-Salanque;T03_20;66180;Saint-Laurent-de-la-Salanque;;Non
66187;Saint-Paul-de-Fenouillet;T03_20;66187;Saint-Paul-de-Fenouillet;;Non
66210;Thuir;T03_20;66210;Thuir;;Non
66222;Vernet-les-Bains;T01_20;66222;Vernet-les-Bains;;Non
66230;Vinça;T03_20;66230;Vinça;;Non
67020;Barembach;T00_30;67020;Barembach;1.0;Non
67021;Barr;T45_20;67021;Barr;4.0;Oui
67061;Bouxwiller;T01_10;67061;Bouxwiller;2.0;Oui
67066;La Broque;T00_30;67066;La Broque;1.0;Non
67095;Diemeringen;T00_30;67095;Diemeringen;1.0;Non
67101;Dorlisheim;T45_20;67101;Dorlisheim;4.0;Oui
67105;Drulingen;T00_30;67105;Drulingen;1.0;Non
67176;Gundershoffen;T02_20;67176;Gundershoffen;3.0;Oui
67222;Ingwiller;T45_20;67222;Ingwiller;4.0;Oui
67281;Marckolsheim;T01_10;67281;Marckolsheim;2.0;Oui
67282;Marlenheim;T45_20;67282;Marlenheim;4.0;Oui
67291;Mertzwiller;T02_20;67291;Mertzwiller;3.0;Oui
67300;Molsheim;T45_20;67300;Molsheim;4.0;Oui
67313;Mutzig;T45_20;67313;Mutzig;4.0;Oui
67324;Niederbronn-les-Bains;T01_10;67324;Niederbronn-les-Bains;2.0;Oui
67388;Reichshoffen;T01_10;67388;Reichshoffen;2.0;Oui
67414;Rothau;T00_30;67414;Rothau;1.0;Non
67434;Sarre-Union;T01_10;67434;Sarre-Union;2.0;Oui
67448;Schirmeck;T45_20;67448;Schirmeck;4.0;Oui
67507;Villé;T02_20;67507;Villé;3.0;Oui
67520;Wasselonne;T45_20;67520;Wasselonne;4.0;Oui
67544;Wissembourg;T01_10;67544;Wissembourg;2.0;Oui
68004;Altkirch;T03_20;68004;Altkirch;;Non
68068;Dannemarie;T03_20;68068;Dannemarie;;Non
68162;Kaysersberg Vignoble;T02_20;68162;Kaysersberg Vignoble;3.0;Oui
68201;Masevaux-Niederbruck;T03_20;68201;Masevaux-Niederbruck;;Non
68226;Munster;T02_20;68226;Munster;3.0;Oui
68231;Neuf-Brisach;T02_20;68231;Neuf-Brisach;3.0;Oui
68249;Orbey;T02_20;68249;Orbey;3.0;Oui
68287;Rouffach;T01_10;68287;Rouffach;2.0;Oui
68298;Sainte-Marie-aux-Mines;T01_10;68298;Sainte-Marie-aux-Mines;2.0;Oui
68334;Thann;T03_20;68334;Thann;;Non
69006;Amplepuis;T01_10;69006;Amplepuis;2.0;Oui
69010;L'Arbresle;T45_20;69010;L'Arbresle;4.0;Oui
69018;Beaujeu;T00_30;69018;Beaujeu;1.0;Non
69019;Belleville-en-Beaujolais;T01_10;69019;Belleville-en-Beaujolais;2.0;Oui
69066;Cours;T01_10;69066;Cours;2.0;Oui
69141;Mornant;T45_20;69141;Mornant;4.0;Oui
69171;Sain-Bel;T45_20;69171;Sain-Bel;4.0;Oui
69176;Soucieu-en-Jarrest;T45_20;69176;Soucieu-en-Jarrest;4.0;Oui
69201;Sainte-Foy-l'Argentière;T45_20;69201;Sainte-Foy-l'Argentière;4.0;Oui
69238;Saint-Symphorien-sur-Coise;T45_20;69238;Saint-Symphorien-sur-Coise;4.0;Oui
69248;Thizy-les-Bourgs;T01_10;69248;Thizy-les-Bourgs;2.0;Oui
69287;Saint-Bonnet-de-Mure;T45_20;69287;Saint-Bonnet-de-Mure;4.0;Oui
69288;Saint-Laurent-de-Mure;T45_20;69288;Saint-Laurent-de-Mure;4.0;Oui
69289;Saint-Pierre-de-Chandieu;T45_20;69289;Saint-Pierre-de-Chandieu;4.0;Oui
70026;Arc-lès-Gray;T01_10;70026;Arc-lès-Gray;2.0;Oui
70120;Champagney;T02_20;70120;Champagney;3.0;Oui
70122;Champlitte;T01_20;70122;Champlitte;;Non
70198;Dampierre-sur-Salon;T01_20;70198;Dampierre-sur-Salon;;Non
70228;Faverney;T02_20;70228;Faverney;3.0;Oui
70279;Gray;T01_10;70279;Gray;2.0;Oui
70285;Héricourt;T02_20;70285;Héricourt;3.0;Oui
70292;Jussey;T00_30;70292;Jussey;1.0;Non
70310;Lure;T01_10;70310;Lure;2.0;Oui
70311;Luxeuil-les-Bains;T01_10;70311;Luxeuil-les-Bains;2.0;Oui
70421;Port-sur-Saône;T02_20;70421;Port-sur-Saône;3.0;Oui
70451;Ronchamp;T02_20;70451;Ronchamp;3.0;Oui
70467;Saint-Loup-sur-Semouse;T01_10;70467;Saint-Loup-sur-Semouse;2.0;Oui
70482;Scey-sur-Saône-et-Saint-Albin;T02_20;70482;Scey-sur-Saône-et-Saint-Albin;3.0;Oui
71047;Bourbon-Lancy;T01_10;71047;Bourbon-Lancy;2.0;Oui
71073;Chagny;T02_20;71073;Chagny;3.0;Oui
71106;Charolles;T01_10;71106;Charolles;2.0;Oui
71120;Chauffailles;T01_10;71120;Chauffailles;2.0;Oui
71133;La Clayette;T00_30;71133;La Clayette;1.0;Non
71137;Cluny;T02_20;71137;Cluny;3.0;Oui
71157;Cuiseaux;T00_30;71157;Cuiseaux;1.0;Non
71158;Cuisery;T00_30;71158;Cuisery;1.0;Non
71176;Digoin;T01_10;71176;Digoin;2.0;Oui
71178;Dompierre-les-Ormes;T02_20;71178;Dompierre-les-Ormes;3.0;Oui
71190;Épinac;T01_20;71190;Épinac;;Non
71192;Étang-sur-Arroux;T01_20;71192;Étang-sur-Arroux;;Non
71230;Gueugnon;T01_10;71230;Gueugnon;2.0;Oui
71263;Louhans;T01_10;71263;Louhans;2.0;Oui
71289;Matour;T00_30;71289;Matour;1.0;Non
71310;Montchanin;T01_20;71310;Montchanin;;Non
71342;Paray-le-Monial;T01_10;71342;Paray-le-Monial;2.0;Oui
71350;Pierreclos;T02_20;71350;Pierreclos;3.0;Oui
71351;Pierre-de-Bresse;T00_30;71351;Pierre-de-Bresse;1.0;Non
71394;Saint-Bonnet-de-Joux;T00_30;71394;Saint-Bonnet-de-Joux;1.0;Non
71512;Sennecey-le-Grand;T02_20;71512;Sennecey-le-Grand;3.0;Oui
71543;Tournus;T01_10;71543;Tournus;2.0;Oui
71545;Tramayes;T02_20;71545;Tramayes;3.0;Oui
71566;Verdun-sur-le-Doubs;T02_20;71566;Verdun-sur-le-Doubs;3.0;Oui
72023;Ballon-Saint Mars;T03_20;72023;Ballon-Saint Mars;;Non
72029;Beaumont-sur-Sarthe;T03_20;72029;Beaumont-sur-Sarthe;;Non
72035;Bessé-sur-Braye;T00_30;72035;Bessé-sur-Braye;1.0;Non
72039;Bonnétable;T00_30;72039;Bonnétable;1.0;Non
72042;Bouloire;T03_20;72042;Bouloire;;Non
72050;Brûlon;T00_30;72050;Brûlon;1.0;Non
72068;La Chartre-sur-le-Loir;T00_30;72068;La Chartre-sur-le-Loir;1.0;Non
72071;Montval-sur-Loir;T01_10;72071;Montval-sur-Loir;2.0;Oui
72090;Connerré;T03_20;72090;Connerré;;Non
72124;Écommoy;T03_20;72124;Écommoy;;Non
72132;La Ferté-Bernard;T01_10;72132;La Ferté-Bernard;2.0;Oui
72138;Fresnay-sur-Sarthe;T02_20;72138;Fresnay-sur-Sarthe;3.0;Oui
72143;Le Grand-Lucé;T03_20;72143;Le Grand-Lucé;;Non
72168;Loué;T00_30;72168;Loué;1.0;Non
72176;Le Lude;T01_10;72176;Le Lude;2.0;Oui
72179;Malicorne-sur-Sarthe;T01_20;72179;Malicorne-sur-Sarthe;;Non
72180;Mamers;T01_10;72180;Mamers;2.0;Oui
72189;Marolles-les-Braults;T00_30;72189;Marolles-les-Braults;1.0;Non
72191;Mayet;T03_20;72191;Mayet;;Non
72205;Montbizot;T03_20;72205;Montbizot;;Non
72223;Noyen-sur-Sarthe;T01_20;72223;Noyen-sur-Sarthe;;Non
72231;Parigné-l'Évêque;T03_20;72231;Parigné-l'Évêque;;Non
72241;Montfort-le-Gesnois;T03_20;72241;Montfort-le-Gesnois;;Non
72269;Saint-Calais;T01_10;72269;Saint-Calais;2.0;Oui
72276;Saint-Cosme-en-Vairais;T00_30;72276;Saint-Cosme-en-Vairais;1.0;Non
72289;Sainte-Jamme-sur-Sarthe;T03_20;72289;Sainte-Jamme-sur-Sarthe;;Non
72329;Savigné-l'Évêque;T03_20;72329;Savigné-l'Évêque;;Non
72334;Sillé-le-Guillaume;T01_10;72334;Sillé-le-Guillaume;2.0;Oui
72363;Tuffé Val de la Chéronne;T01_20;72363;Tuffé Val de la Chéronne;;Non
72373;Vibraye;T01_20;72373;Vibraye;;Non
73010;Entrelacs;T03_20;73010;Entrelacs;;Non
73011;Albertville;T02_10;73011;Albertville;;Non
73054;Bourg-Saint-Maurice;T01_10;73054;Bourg-Saint-Maurice;2.0;Oui
73105;Les Échelles;T03_20;73105;Les Échelles;;Non
73117;Fourneaux;T01_10;73117;Fourneaux;2.0;Oui
73157;Modane;T01_10;73157;Modane;2.0;Oui
73171;Montmélian;T03_20;73171;Montmélian;;Non
73181;Moûtiers;T01_10;73181;Moûtiers;2.0;Oui
73204;Le Pont-de-Beauvoisin;T01_10;73204;Le Pont-de-Beauvoisin;2.0;Oui
73215;Valgelon-La Rochette;T01_10;73215;Valgelon-La Rochette;2.0;Oui
73236;Saint-Genix-les-Villages;T03_20;73236;Saint-Genix-les-Villages;;Non
73248;Saint-Jean-de-Maurienne;T01_10;73248;Saint-Jean-de-Maurienne;2.0;Oui
73270;Saint-Pierre-d'Albigny;T03_20;73270;Saint-Pierre-d'Albigny;;Non
73303;Ugine;T02_20;73303;Ugine;3.0;Oui
74002;Alby-sur-Chéran;T03_20;74002;Alby-sur-Chéran;;Non
74026;La Balme-de-Sillingy;T03_20;74026;La Balme-de-Sillingy;;Non
74042;Bonneville;T45_20;74042;Bonneville;4.0;Oui
74043;Bons-en-Chablais;T45_20;74043;Bons-en-Chablais;4.0;Oui
74056;Chamonix-Mont-Blanc;T01_10;74056;Chamonix-Mont-Blanc;2.0;Oui
74081;Cluses;T02_10;74081;Cluses;;Non
74096;Cruseilles;T45_20;74096;Cruseilles;4.0;Oui
74119;Évian-les-Bains;T03_20;74119;Évian-les-Bains;;Non
74123;Faverges-Seythenex;T03_20;74123;Faverges-Seythenex;;Non
74137;Groisy;T03_20;74137;Groisy;;Non
74164;Marignier;T02_20;74164;Marignier;3.0;Oui
74169;Marnaz;T02_20;74169;Marnaz;3.0;Oui
74224;La Roche-sur-Foron;T45_20;74224;La Roche-sur-Foron;4.0;Oui
74241;Saint-Jeoire;T45_20;74241;Saint-Jeoire;4.0;Oui
74256;Sallanches;T01_10;74256;Sallanches;2.0;Oui
74264;Scionzier;T02_10;74264;Scionzier;;Non
74276;Taninges;T02_20;74276;Taninges;3.0;Oui
74280;Thônes;T03_20;74280;Thônes;;Non
74282;Fillière;T03_20;74282;Fillière;;Non
74311;Viuz-en-Sallaz;T45_20;74311;Viuz-en-Sallaz;4.0;Oui
76034;Val-de-Scie;T03_20;76034;Val-de-Scie;;Non
76035;Aumale;T00_30;76035;Aumale;1.0;Non
76051;Bacqueville-en-Caux;T02_20;76051;Bacqueville-en-Caux;3.0;Oui
76057;Barentin;T03_20;76057;Barentin;;Non
76114;Bolbec;T03_20;76114;Bolbec;;Non
76159;Cany-Barville;T01_10;76159;Cany-Barville;2.0;Oui
76164;Rives-en-Seine;T00_30;76164;Rives-en-Seine;1.0;Non
76196;Criquetot-l'Esneval;T03_20;76196;Criquetot-l'Esneval;;Non
76219;Doudeville;T00_30;76219;Doudeville;1.0;Non
76222;Duclair;T03_20;76222;Duclair;;Non
76254;Étretat;T03_20;76254;Étretat;;Non
76255;Eu;T01_10;76255;Eu;2.0;Oui
76258;Terres-de-Caux;T00_30;76258;Terres-de-Caux;1.0;Non
76276;Forges-les-Eaux;T01_10;76276;Forges-les-Eaux;2.0;Oui
76302;Goderville;T03_20;76302;Goderville;;Non
76312;Gournay-en-Bray;T01_10;76312;Gournay-en-Bray;2.0;Oui
76329;Gruchet-le-Valasse;T03_20;76329;Gruchet-le-Valasse;;Non
76392;Londinières;T00_30;76392;Londinières;1.0;Non
76400;Luneray;T01_10;76400;Luneray;2.0;Oui
76462;Neufchâtel-en-Bray;T01_10;76462;Neufchâtel-en-Bray;2.0;Oui
76495;Pavilly;T03_20;76495;Pavilly;;Non
76647;Saint-Romain-de-Colbosc;T03_20;76647;Saint-Romain-de-Colbosc;;Non
76648;Saint-Saëns;T03_20;76648;Saint-Saëns;;Non
76655;Saint-Valery-en-Caux;T01_10;76655;Saint-Valery-en-Caux;2.0;Oui
76700;Tôtes;T03_20;76700;Tôtes;;Non
76709;Le Trait;T03_20;76709;Le Trait;;Non
76711;Le Tréport;T01_10;76711;Le Tréport;2.0;Oui
76752;Yerville;T03_20;76752;Yerville;;Non
76758;Yvetot;T01_10;76758;Yvetot;2.0;Oui
77051;Bray-sur-Seine;T45_20;77051;Bray-sur-Seine;4.0;Oui
77053;Brie-Comte-Robert;T45_20;77053;Brie-Comte-Robert;4.0;Oui
77079;Champagne-sur-Seine;T45_20;77079;Champagne-sur-Seine;4.0;Oui
77100;Le Châtelet-en-Brie;T45_20;77100;Le Châtelet-en-Brie;4.0;Oui
77142;Crécy-la-Chapelle;T45_20;77142;Crécy-la-Chapelle;4.0;Oui
77159;Donnemarie-Dontilly;T45_20;77159;Donnemarie-Dontilly;4.0;Oui
77182;La Ferté-Gaucher;T45_20;77182;La Ferté-Gaucher;4.0;Oui
77183;La Ferté-sous-Jouarre;T45_20;77183;La Ferté-sous-Jouarre;4.0;Oui
77296;Moissy-Cramayel;T45_20;77296;Moissy-Cramayel;4.0;Oui
77316;Moret-Loing-et-Orvanne;T45_20;77316;Moret-Loing-et-Orvanne;4.0;Oui
77327;Nangis;T45_20;77327;Nangis;4.0;Oui
77379;Provins;T45_20;77379;Provins;4.0;Oui
77385;Rebais;T45_20;77385;Rebais;4.0;Oui
77458;Souppes-sur-Loing;T45_20;77458;Souppes-sur-Loing;4.0;Oui
77475;Trilport;T45_20;77475;Trilport;4.0;Oui
78003;Ablis;T45_20;78003;Ablis;4.0;Oui
78062;Beynes;T45_20;78062;Beynes;4.0;Oui
78089;Bonnières-sur-Seine;T45_20;78089;Bonnières-sur-Seine;4.0;Oui
78217;Épône;T45_20;78217;Épône;4.0;Oui
78255;Freneuse;T45_20;78255;Freneuse;4.0;Oui
78310;Houdan;T45_20;78310;Houdan;4.0;Oui
78321;Jouars-Pontchartrain;T45_20;78321;Jouars-Pontchartrain;4.0;Oui
78380;Maule;T45_20;78380;Maule;4.0;Oui
78402;Mézières-sur-Seine;T45_20;78402;Mézières-sur-Seine;4.0;Oui
78531;Rosny-sur-Seine;T45_20;78531;Rosny-sur-Seine;4.0;Oui
78537;Saint-Arnoult-en-Yvelines;T45_20;78537;Saint-Arnoult-en-Yvelines;4.0;Oui
79005;Airvault;T00_30;79005;Airvault;1.0;Non
79013;Argentonnay;T01_20;79013;Argentonnay;;Non
79057;Brioux-sur-Boutonne;T00_30;79057;Brioux-sur-Boutonne;1.0;Non
79062;Cerizay;T01_10;79062;Cerizay;2.0;Oui
79079;Mauléon;T02_20;79079;Mauléon;3.0;Oui
79083;Chef-Boutonne;T00_30;79083;Chef-Boutonne;1.0;Non
79101;Coulonges-sur-l'Autize;T02_20;79101;Coulonges-sur-l'Autize;3.0;Oui
79148;Lezay;T00_30;79148;Lezay;1.0;Non
79170;Mauzé-sur-le-Mignon;T02_20;79170;Mauzé-sur-le-Mignon;3.0;Oui
79174;Melle;T01_10;79174;Melle;2.0;Oui
79179;Moncoutant-sur-Sèvre;T00_30;79179;Moncoutant-sur-Sèvre;1.0;Non
79195;Nueil-les-Aubiers;T01_10;79195;Nueil-les-Aubiers;2.0;Oui
79202;Parthenay;T01_10;79202;Parthenay;2.0;Oui
79270;Saint-Maixent-l'École;T01_10;79270;Saint-Maixent-l'École;2.0;Oui
79299;Saint-Varent;T01_20;79299;Saint-Varent;;Non
79307;Sauzé-Vaussais;T00_30;79307;Sauzé-Vaussais;1.0;Non
79311;Secondigny;T00_30;79311;Secondigny;1.0;Non
79329;Thouars;T01_10;79329;Thouars;2.0;Oui
80010;Ailly-sur-Noye;T03_20;80010;Ailly-sur-Noye;;Non
80013;Airaines;T03_20;80013;Airaines;;Non
80182;Cayeux-sur-Mer;T00_30;80182;Cayeux-sur-Mer;1.0;Non
80186;Chaulnes;T01_10;80186;Chaulnes;2.0;Oui
80211;Conty;T03_20;80211;Conty;;Non
80212;Corbie;T03_20;80212;Corbie;;Non
80222;Crécy-en-Ponthieu;T02_20;80222;Crécy-en-Ponthieu;3.0;Oui
80253;Doullens;T03_20;80253;Doullens;;Non
80318;Flixecourt;T03_20;80318;Flixecourt;;Non
80368;Friville-Escarbotin;T01_10;80368;Friville-Escarbotin;2.0;Oui
80410;Ham;T01_10;80410;Ham;2.0;Oui
80570;Moreuil;T03_20;80570;Moreuil;;Non
80585;Nesle;T00_30;80585;Nesle;1.0;Non
80606;Oisemont;T00_30;80606;Oisemont;1.0;Non
80620;Péronne;T01_10;80620;Péronne;2.0;Oui
80630;Poix-de-Picardie;T03_20;80630;Poix-de-Picardie;;Non
80680;Rosières-en-Santerre;T00_30;80680;Rosières-en-Santerre;1.0;Non
80685;Roye;T01_10;80685;Roye;2.0;Oui
80688;Rue;T00_30;80688;Rue;1.0;Non
80721;Saint-Valery-sur-Somme;T00_30;80721;Saint-Valery-sur-Somme;1.0;Non
81003;Alban;T00_30;81003;Alban;1.0;Non
81033;Blaye-les-Mines;T02_20;81033;Blaye-les-Mines;3.0;Oui
81037;Brassac;T00_30;81037;Brassac;1.0;Non
81060;Carmaux;T02_20;81060;Carmaux;3.0;Oui
81069;Cordes-sur-Ciel;T00_30;81069;Cordes-sur-Ciel;1.0;Non
81099;Gaillac;T01_10;81099;Gaillac;2.0;Oui
81105;Graulhet;T01_10;81105;Graulhet;2.0;Oui
81124;Lacaune;T01_10;81124;Lacaune;2.0;Oui
81140;Lavaur;T45_20;81140;Lavaur;4.0;Oui
81145;Lisle-sur-Tarn;T45_20;81145;Lisle-sur-Tarn;4.0;Oui
81192;Murat-sur-Vèbre;T01_20;81192;Murat-sur-Vèbre;;Non
81219;Puylaurens;T00_30;81219;Puylaurens;1.0;Non
81220;Rabastens;T45_20;81220;Rabastens;4.0;Oui
81222;Réalmont;T02_20;81222;Réalmont;3.0;Oui
81271;Saint-Sulpice-la-Pointe;T45_20;81271;Saint-Sulpice-la-Pointe;4.0;Oui
82013;Beaumont-de-Lomagne;T01_10;82013;Beaumont-de-Lomagne;2.0;Oui
82022;Bourg-de-Visa;T00_30;82022;Bourg-de-Visa;1.0;Non
82037;Caussade;T02_20;82037;Caussade;3.0;Oui
82038;Caylus;T00_30;82038;Caylus;1.0;Non
82042;Cazes-Mondenard;T00_30;82042;Cazes-Mondenard;1.0;Non
82087;Lafrançaise;T02_20;82087;Lafrançaise;3.0;Oui
82094;Lauzerte;T00_30;82094;Lauzerte;1.0;Non
82097;Lavit;T00_30;82097;Lavit;1.0;Non
82112;Moissac;T01_10;82112;Moissac;2.0;Oui
82115;Monclar-de-Quercy;T02_20;82115;Monclar-de-Quercy;3.0;Oui
82117;Montaigu-de-Quercy;T00_30;82117;Montaigu-de-Quercy;1.0;Non
82134;Nègrepelisse;T02_20;82134;Nègrepelisse;3.0;Oui
82151;Roquecor;T00_30;82151;Roquecor;1.0;Non
82155;Saint-Antonin-Noble-Val;T00_30;82155;Saint-Antonin-Noble-Val;1.0;Non
82186;Valence;T01_10;82186;Valence;2.0;Oui
83004;Les Arcs;T02_20;83004;Les Arcs;3.0;Oui
83007;Aups;T00_30;83007;Aups;1.0;Non
83012;Barjols;T00_30;83012;Barjols;1.0;Non
83016;Le Beausset;T03_20;83016;Le Beausset;;Non
83031;Le Cannet-des-Maures;T01_10;83031;Le Cannet-des-Maures;2.0;Oui
83042;Cogolin;T01_10;83042;Cogolin;2.0;Oui
83071;La Londe-les-Maures;T01_10;83071;La Londe-les-Maures;2.0;Oui
83072;Lorgues;T02_20;83072;Lorgues;3.0;Oui
83073;Le Luc;T01_10;83073;Le Luc;2.0;Oui
83086;Le Muy;T02_20;83086;Le Muy;3.0;Oui
83107;Roquebrune-sur-Argens;T02_20;83107;Roquebrune-sur-Argens;3.0;Oui
83116;Saint-Maximin-la-Sainte-Baume;T45_20;83116;Saint-Maximin-la-Sainte-Baume;4.0;Oui
83121;Salernes;T00_30;83121;Salernes;1.0;Non
84003;Apt;T01_10;84003;Apt;2.0;Oui
84004;Aubignan;T02_20;84004;Aubignan;3.0;Oui
84019;Bollène;T01_10;84019;Bollène;2.0;Oui
84026;Cadenet;T45_20;84026;Cadenet;4.0;Oui
84054;L'Isle-sur-la-Sorgue;T01_10;84054;L'Isle-sur-la-Sorgue;2.0;Oui
84069;Malaucène;T01_20;84069;Malaucène;;Non
84072;Mazan;T02_20;84072;Mazan;3.0;Oui
84076;Mirabeau;T45_20;84076;Mirabeau;4.0;Oui
84080;Monteux;T03_20;84080;Monteux;;Non
84088;Pernes-les-Fontaines;T03_20;84088;Pernes-les-Fontaines;;Non
84123;Sault;T00_30;84123;Sault;1.0;Non
84129;Sorgues;T03_20;84129;Sorgues;;Non
84133;La Tour-d'Aigues;T45_20;84133;La Tour-d'Aigues;4.0;Oui
84137;Vaison-la-Romaine;T01_10;84137;Vaison-la-Romaine;2.0;Oui
84138;Valréas;T01_10;84138;Valréas;2.0;Oui
85003;Aizenay;T02_20;85003;Aizenay;3.0;Oui
85018;Beauvoir-sur-Mer;T00_30;85018;Beauvoir-sur-Mer;1.0;Non
85020;Benet;T02_20;85020;Benet;3.0;Oui
85047;Challans;T01_10;85047;Challans;2.0;Oui
85051;Chantonnay;T01_10;85051;Chantonnay;2.0;Oui
85059;La Châtaigneraie;T01_10;85059;La Châtaigneraie;2.0;Oui
85065;Chavagnes-en-Paillers;T01_20;85065;Chavagnes-en-Paillers;;Non
85070;Coëx;T01_20;85070;Coëx;;Non
85109;Les Herbiers;T02_10;85109;Les Herbiers;;Non
85113;L'Île-d'Yeu;T01_10;85113;L'Île-d'Yeu;2.0;Oui
85128;Luçon;T01_10;85128;Luçon;2.0;Oui
85135;Mareuil-sur-Lay-Dissais;T02_20;85135;Mareuil-sur-Lay-Dissais;3.0;Oui
85151;Mortagne-sur-Sèvre;T02_20;85151;Mortagne-sur-Sèvre;3.0;Oui
85152;Les Achards;T02_20;85152;Les Achards;3.0;Oui
85154;Mouilleron-Saint-Germain;T00_30;85154;Mouilleron-Saint-Germain;1.0;Non
85156;Moutiers-les-Mauxfaits;T02_20;85156;Moutiers-les-Mauxfaits;3.0;Oui
85182;Pouzauges;T01_10;85182;Pouzauges;2.0;Oui
85215;Saint-Fulgent;T01_10;85215;Saint-Fulgent;2.0;Oui
85222;Saint-Gilles-Croix-de-Vie;T01_10;85222;Saint-Gilles-Croix-de-Vie;2.0;Oui
85226;Saint-Hilaire-de-Riez;T01_10;85226;Saint-Hilaire-de-Riez;2.0;Oui
85288;Talmont-Saint-Hilaire;T02_20;85288;Talmont-Saint-Hilaire;3.0;Oui
86070;Chauvigny;T03_20;86070;Chauvigny;;Non
86078;Civray;T00_30;86078;Civray;1.0;Non
86082;Valence-en-Poitou;T03_20;86082;Valence-en-Poitou;;Non
86092;Dangé-Saint-Romain;T02_20;86092;Dangé-Saint-Romain;3.0;Oui
86103;Gençay;T03_20;86103;Gençay;;Non
86112;L'Isle-Jourdain;T00_30;86112;L'Isle-Jourdain;1.0;Non
86128;Lencloître;T02_20;86128;Lencloître;3.0;Oui
86137;Loudun;T01_10;86137;Loudun;2.0;Oui
86139;Lusignan;T03_20;86139;Lusignan;;Non
86140;Lussac-les-Châteaux;T00_30;86140;Lussac-les-Châteaux;1.0;Non
86160;Mirebeau;T00_30;86160;Mirebeau;1.0;Non
86165;Montmorillon;T01_10;86165;Montmorillon;2.0;Oui
86193;Pleumartin;T02_20;86193;Pleumartin;3.0;Oui
86207;La Roche-Posay;T02_20;86207;La Roche-Posay;3.0;Oui
87011;Bellac;T01_10;87011;Bellac;2.0;Oui
87032;Châlus;T03_20;87032;Châlus;;Non
87040;Châteauneuf-la-Forêt;T03_20;87040;Châteauneuf-la-Forêt;;Non
87041;Châteauponsac;T03_20;87041;Châteauponsac;;Non
87059;Le Dorat;T00_30;87059;Le Dorat;1.0;Non
87064;Eymoutiers;T00_30;87064;Eymoutiers;1.0;Non
87106;Nexon;T03_20;87106;Nexon;;Non
87126;Rochechouart;T00_30;87126;Rochechouart;1.0;Non
87154;Saint-Junien;T03_20;87154;Saint-Junien;;Non
87161;Saint-Léonard-de-Noblat;T03_20;87161;Saint-Léonard-de-Noblat;;Non
87187;Saint-Yrieix-la-Perche;T01_10;87187;Saint-Yrieix-la-Perche;2.0;Oui
88029;La Vôge-les-Bains;T00_30;88029;La Vôge-les-Bains;1.0;Non
88078;Bruyères;T01_10;88078;Bruyères;2.0;Oui
88090;Charmes;T01_10;88090;Charmes;2.0;Oui
88095;Châtenois;T01_20;88095;Châtenois;;Non
88114;Contrexéville;T01_10;88114;Contrexéville;2.0;Oui
88124;Darney;T00_30;88124;Darney;1.0;Non
88181;Fraize;T02_20;88181;Fraize;3.0;Oui
88258;Lamarche;T01_20;88258;Lamarche;;Non
