Code;Libellé;Taux d'équipements socio-culturels pour 10 000 habitants 2023;Taux d'équipements sportifs pour 1 000 habitants 2023;Nombre d'équipements sportifs 2023;Nombre d'équipements socio-culturels 2023;Nombre de licenciés sportifs pour 100 habitants 2021
42282;Saint-Romain-d'Urfé;41.8;4.2;1;1.0;13.5
42283;Saint-Romain-en-Jarez;8.2;2.5;3;1.0;15
42284;Saint-Romain-la-Motte;7;4.9;7;1.0;24.2
42285;Saint-Romain-le-Puy;2.4;2.4;10;1.0;22.5
42286;Saint-Romain-les-Atheux;10.5;1.1;1;1.0;19.9
42287;Saint-Sauveur-en-Rue;9.2;6.4;7;1.0;12.4
42288;Saint-Sixte;14.3;4.3;3;1.0;15.7
42289;Saint-Symphorien-de-Lay;5.2;2.6;5;1.0;13.5
42290;Saint-Thomas-la-Garde;16.9;0;0;1.0;21.3
42293;Saint-Victor-sur-Rhins;8.3;4.1;5;1.0;19.9
42294;Saint-Vincent-de-Boisset;10.2;6.1;6;1.0;24.4
42295;Les Salles;17.8;5.3;3;1.0;10.9
42296;Salt-en-Donzy;18.1;5.4;3;1.0;21.4
42297;Salvizinet;16.7;0;0;1.0;24.9
42298;Sauvain;26.8;5.4;2;1.0;6.4
42299;Savigneux;2.9;4.1;14;1.0;20.2
42300;Sevelinges;15.5;4.6;3;1.0;18.2
42301;Soleymieux;14.1;2.8;2;1.0;14.9
42302;Sorbiers;1.2;1;8;1.0;27.3
42303;Souternon;37.7;0;0;1.0;9.6
42304;Sury-le-Comtal;1.5;1.5;10;1.0;16.6
42305;La Talaudière;2.8;1.6;11;2.0;22.2
42306;Tarentaise;20.3;4.1;2;1.0;26.2
42307;Tartaras;10.8;4.3;4;1.0;20
42308;La Terrasse-sur-Dorlay;13;2.6;2;1.0;26.6
42310;Thélis-la-Combe;0;0;0;0.0;7.6
42311;La Tour-en-Jarez;6.8;2.1;3;1.0;30.1
42312;La Tourette;0;1.6;1;0.0;19.2
42313;Trelins;15;6;4;1.0;20.3
42314;La Tuilière;0;3.5;1;0.0;6.3
42315;Unias;23.6;4.7;2;1.0;25.7
42316;Unieux;2.4;2.6;22;2.0;19.4
42317;Urbise;0;0;0;0.0;8.5
42318;Usson-en-Forez;26.8;6.7;10;4.0;13.6
42319;Valeille;14.5;5.8;4;1.0;20
42320;Valfleury;14.1;1.4;1;1.0;16.6
42321;La Valla-sur-Rochefort;98;0;0;1.0;6.4
42322;La Valla-en-Gier;9.2;4.6;5;1.0;17.8
42323;Veauche;1.1;1.3;12;1.0;25.7
42324;Veauchette;0;4.2;5;0.0;26.9
42325;Vendranges;0;2.6;1;0.0;21.9
42326;Véranne;11.1;0;0;1.0;18.3
42327;Vérin;15.1;3;2;1.0;23.2
42328;Verrières-en-Forez;13.9;2.8;2;1.0;21.5
42329;La Versanne;26.4;7.9;3;1.0;15.9
42330;Villars;1.3;2.7;21;1.0;33.2
42331;Villemontais;9.8;5.9;6;1.0;26.2
42332;Villerest;2;3.1;16;1.0;23.3
42333;Villers;16.9;5.1;3;1.0;19.3
42334;Violay;8.1;6.5;8;1.0;13
42335;Viricelles;22.5;2.2;1;1.0;16.9
42336;Virigneux;15.8;1.6;1;1.0;15.8
42337;Vivans;0;0;0;0.0;11.7
42338;Vougy;6.7;4.7;7;1.0;16.9
42339;Chausseterre;46.7;4.7;1;1.0;13.3
43001;Agnat;0;0;0;0.0;9
43002;Aiguilhe;6.9;2.1;3;1.0;22.3
43003;Allègre;11.5;8;7;1.0;34.9
43004;Alleyrac;84;0;0;1.0;4.8
43005;Alleyras;65.4;6.5;1;1.0;10.2
43006;Ally;78.1;7.8;1;1.0;4.9
43007;Araules;16.6;5;3;1.0;16.8
43008;Arlempdes;0;0;0;0.0;11.5
43009;Arlet;0;0;0;0.0;6.7
43010;Arsac-en-Velay;8.3;3.3;4;1.0;25.1
43011;Aubazat;0;0;0;0.0;9.5
43012;Aurec-sur-Loire;3.2;3.6;22;2.0;19.4
43013;Vissac-Auteyrac;33;0;0;1.0;12.4
43014;Autrac;0;0;0;0.0;8
43015;Auvers;0;0;0;0.0;4.3
43016;Auzon;11;4.4;4;1.0;17.5
43017;Azérat;34.8;3.5;1;1.0;17.8
43018;Bains;7.2;2.9;4;1.0;22.4
43019;Barges;90.9;0;0;1.0;11.8
43020;Bas-en-Basset;2.2;2.2;10;1.0;20.8
43021;Beaulieu;9.6;4.8;5;1.0;17.6
43022;Beaumont;37;3.7;1;1.0;27.3
43023;Beaune-sur-Arzon;0;4.8;1;0.0;8.8
43024;Beaux;11.8;2.4;2;1.0;12.5
43025;Beauzac;3.3;3;9;1.0;20.8
43026;Bellevue-la-Montagne;22.3;4.5;2;1.0;11.9
43027;Berbezit;0;0;0;0.0;2.2
43028;Bessamorel;0;0;0;0.0;15.9
43029;La Besseyre-Saint-Mary;0;0;0;0.0;9
43030;Blanzac;0;4.9;2;0.0;26.2
43031;Blassac;0;0;0;0.0;13.6
43032;Blavozy;5.9;4.1;7;1.0;24.2
43033;Blesle;15.8;3.2;2;1.0;22
43034;Boisset;27.9;8.4;3;1.0;8.3
43035;Bonneval;0;0;0;0.0;3.4
43036;Borne;0;4.9;2;0.0;13.9
43037;Le Bouchet-Saint-Nicolas;35.7;7.1;2;1.0;14.8
43038;Bournoncle-Saint-Pierre;10;1;1;1.0;20.8
43039;Le Brignon;16.4;1.6;1;1.0;15.2
43040;Brioude;3.1;4.1;27;2.0;18.1
43041;Brives-Charensac;2.4;4.2;18;1.0;23.6
43042;Cayres;14.3;8.6;6;1.0;13.3
43043;Céaux-d'Allègre;21.1;4.2;2;1.0;11.3
43044;Cerzat;48.3;9.7;2;1.0;13.2
43045;Ceyssac;23.2;13.9;6;1.0;19.4
43046;Chadrac;4.1;3.7;9;1.0;18.4
43047;Chadron;29.8;0;0;1.0;22
43048;La Chaise-Dieu;16.4;16.4;10;1.0;14.6
43049;Chamalières-sur-Loire;20.1;0;0;1.0;9.3
43050;Chambezon;0;0;0;0.0;8.2
43051;Le Chambon-sur-Lignon;8.3;7.9;19;2.0;17.4
43052;Champagnac-le-Vieux;52.6;5.3;1;1.0;7.8
43053;Champclause;0;0;0;0.0;9.8
43054;Chanaleilles;57.8;0;0;1.0;10
43055;Chaniat;0;0;0;0.0;18.6
43056;Chanteuges;23.9;4.8;2;1.0;10.4
43057;La Chapelle-Bertin;212.8;0;0;1.0;4.3
43058;La Chapelle-d'Aurec;9.3;3.7;4;1.0;35.1
43059;La Chapelle-Geneste;0;18.2;2;0.0;3.3
43060;Charraix;149.3;0;0;1.0;10.8
43061;Chaspinhac;11.5;3.5;3;1.0;25
43062;Chaspuzac;12.3;4.9;4;1.0;34.3
43063;Chassagnes;64.5;0;0;1.0;12.3
43064;Chassignolles;0;30.8;2;0.0;5.9
43065;Chastel;0;0;0;0.0;5.3
43066;Chaudeyrolles;0;8.3;1;0.0;6.6
43067;Chavaniac-Lafayette;112.8;0;0;3.0;14.7
43068;Chazelles;0;0;0;0.0;8
43069;Chenereilles;0;0;0;0.0;8.1
43070;Chilhac;119.8;12;2;2.0;12.6
43071;Chomelix;21.6;4.3;2;1.0;16
43072;La Chomette;65.4;0;0;1.0;15
43073;Cistrières;0;0;0;0.0;3.2
43074;Cohade;11.4;6.9;6;1.0;15.4
43075;Collat;0;0;0;0.0;9.3
43076;Connangles;0;0;0;0.0;3
43077;Costaros;18.4;9.2;5;1.0;32.5
43078;Coubon;3.1;2.5;8;1.0;26
43079;Couteuges;33.8;0;0;1.0;18.2
43080;Craponne-sur-Arzon;10.2;5.1;10;2.0;15.4
43082;Cronce;0;0;0;0.0;6.2
43083;Cubelles;0;0;0;0.0;11.6
43084;Cussac-sur-Loire;6;1.8;3;1.0;22.2
43085;Desges;0;0;0;0.0;4.1
43086;Domeyrat;0;0;0;0.0;11.3
43087;Dunières;7.5;3.4;9;2.0;22.3
43088;Espalem;30.2;6;2;1.0;15.8
43089;Espaly-Saint-Marcel;5.7;2.8;10;2.0;20.8
43090;Esplantas-Vazeilles;78.7;0;0;1.0;4
43091;Les Estables;31.3;28.2;9;1.0;19.1
43092;Fay-sur-Lignon;27.9;2.8;1;1.0;13.3
43093;Félines;31.5;6.3;2;1.0;9.4
43094;Ferrussac;0;0;0;0.0;4.7
43095;Fix-Saint-Geneys;0;0;0;0.0;14.2
43096;Fontannes;11.3;9;8;1.0;44.9
43097;Freycenet-la-Cuche;95.2;19;2;1.0;1.8
43098;Freycenet-la-Tour;91.7;18.3;2;1.0;15.2
43099;Frugerès-les-Mines;18.1;0;0;1.0;12.8
43100;Frugières-le-Pin;55.2;0;0;1.0;13.2
43101;Goudet;0;0;0;0.0;22
43102;Grazac;9;6.3;7;1.0;19.1
43103;Grenier-Montgon;89.3;0;0;1.0;13
43104;Grèzes;0;0;0;0.0;7.5
43105;Javaugues;55.9;0;0;1.0;10.2
43106;Jax;69;6.9;1;1.0;10.3
43107;Josat;119;0;0;1.0;0.9
43108;Jullianges;22.9;4.6;2;1.0;13.3
43109;Lafarre;0;0;0;0.0;6.2
43110;Lamothe;11.9;1.2;1;1.0;16.6
43111;Landos;11.5;8;7;1.0;25.2
43112;Langeac;2.9;4.3;15;1.0;17.1
43113;Lantriac;5.2;3.1;6;1.0;23.9
43114;Lapte;5.8;4.6;8;1.0;15
43115;Laussonne;9.9;3.9;4;1.0;23.7
43116;Laval-sur-Doulon;0;0;0;0.0;12.7
43117;Lavaudieu;40;0;0;1.0;14.9
43118;Lavoûte-Chilhac;37.6;26.3;7;1.0;8.2
43119;Lavoûte-sur-Loire;12.1;9.7;8;1.0;14.6
43120;Lempdes-sur-Allagnon;7.6;5.3;7;1.0;13.8
43121;Léotoing;46.5;0;0;1.0;11.1
43122;Lissac;34.2;0;0;1.0;11.9
43123;Lorlanges;24.8;9.9;4;1.0;19.2
43124;Loudes;10.7;4.3;4;1.0;16.3
43125;Lubilhac;0;0;0;0.0;5.1
43126;Malrevers;13.1;6.6;5;1.0;25.4
43127;Malvalette;0;0;0;0.0;17.5
43128;Malvières;0;0;0;0.0;2.5
43129;Le Mas-de-Tence;65.8;0;0;1.0;9.4
43130;Mazet-Saint-Voy;9;6.3;7;1.0;13.5
43131;Mazerat-Aurouze;51;0;0;1.0;10
43132;Mazeyrat-d'Allier;6.9;2.8;4;1.0;17.6
43133;Mercœur;70.4;0;0;1.0;7.3
43134;Mézères;68.5;0;0;1.0;27.3
43135;Le Monastier-sur-Gazeille;5.7;5.1;9;1.0;20.1
43136;Monistrol-d'Allier;46.9;14.1;3;1.0;16.9
43137;Monistrol-sur-Loire;2.2;2.9;26;2.0;29.3
43138;Monlet;24.2;0;0;1.0;7.8
43140;Le Monteil;14.7;2.9;2;1.0;25.5
43141;Montfaucon-en-Velay;8.7;6.1;7;1.0;22
43142;Montregard;17.2;3.4;2;1.0;20
43143;Montusclat;0;0;0;0.0;4.7
43144;Moudeyres;0;0;0;0.0;22.1
43145;Ouides;0;0;0;0.0;13.3
43147;Paulhac;0;3.1;2;0.0;19.4
43148;Paulhaguet;11.6;6.9;6;1.0;17.5
43149;Pébrac;0;0;0;0.0;6.1
43150;Le Pertuis;21.1;6.3;3;1.0;32.7
43151;Pinols;52.9;15.9;3;1.0;22.6
43152;Polignac;3.5;2.1;6;1.0;21.8
43153;Pont-Salomon;5.3;3.7;7;1.0;20.2
43154;Pradelles;18.3;11;6;1.0;12
43155;Prades;0;0;0;0.0;12.3
43156;Présailles;87.7;17.5;2;1.0;14
43157;Le Puy-en-Velay;5.8;3.1;58;11.0;22.3
43158;Queyrières;28.8;2.9;1;1.0;24
43159;Raucoules;10.6;3.2;3;1.0;21
43160;Rauret;51;5.1;1;1.0;15.6
43162;Retournac;10;4.4;13;3.0;16
43163;Riotord;8.5;4.2;5;1.0;11
43164;Roche-en-Régnier;20.9;6.3;3;1.0;11.2
43165;Rosières;13.1;2.6;4;2.0;12.2
43166;Saint-André-de-Chalencon;26.3;2.6;1;1.0;14.7
43167;Saint-Arcons-d'Allier;51;0;0;1.0;10.7
43168;Saint-Arcons-de-Barges;0;0;0;0.0;7.1
43169;Saint-Austremoine;0;0;0;0.0;3.6
43170;Saint-Beauzire;22.1;8.8;4;1.0;18.3
43171;Saint-Bérain;0;0;0;0.0;15.5
43172;Saint-Bonnet-le-Froid;46.5;4.7;1;1.0;15.4
43173;Saint-Christophe-d'Allier;108.7;0;0;1.0;11
43174;Saint-Christophe-sur-Dolaison;10.5;5.3;5;1.0;21.4
43175;Saint-Cirgues;0;0;0;0.0;10.3
43177;Saint-Didier-en-Velay;2.9;3.5;12;1.0;32.6
43178;Saint-Didier-sur-Doulon;0;0;0;0.0;9.4
43180;Saint-Étienne-du-Vigan;0;0;0;0.0;7
43181;Saint-Étienne-Lardeyrol;13.3;0;0;1.0;27.6
43182;Saint-Étienne-sur-Blesle;0;18.9;1;0.0;9.2
43183;Sainte-Eugénie-de-Villeneuve;0;8.7;1;0.0;6
43184;Saint-Ferréol-d'Auroure;4.1;4.1;10;1.0;22.3
43185;Sainte-Florine;3.1;3.1;10;1.0;17.2
43186;Saint-Front;24.6;9.9;4;1.0;15.2
43187;Saint-Geneys-près-Saint-Paulien;0;3.1;1;0.0;20.6
43188;Saint-Georges-d'Aurac;21;4.2;2;1.0;12.7
43189;Saint-Georges-Lagricol;19.2;3.8;2;1.0;12.9
43190;Saint-Germain-Laprade;2.8;1.9;7;1.0;24.3
43191;Saint-Géron;0;0;0;0.0;20.2
43192;Saint-Haon;35.6;3.6;1;1.0;8.2
43193;Saint-Hilaire;62.1;0;0;1.0;8.8
43194;Saint-Hostien;14.3;2.9;2;1.0;19.3
43195;Saint-Ilpize;0;5.4;1;0.0;10.9
43196;Saint-Jean-d'Aubrigoux;0;0;0;0.0;11.4
43197;Saint-Jean-de-Nay;0;2.9;1;0.0;9
43198;Saint-Jean-Lachalm;33.6;3.4;1;1.0;13.8
43199;Saint-Jeures;10.3;4.1;4;1.0;21.7
43200;Saint-Julien-Chapteuil;5;5.5;11;1.0;35.4
43201;Saint-Julien-d'Ance;0;4.1;1;0.0;10.7
43202;Saint-Julien-des-Chazes;0;0;0;0.0;4.8
43203;Saint-Julien-du-Pinet;20.4;0;0;1.0;21.6
43204;Saint-Julien-Molhesabate;58.5;5.8;1;1.0;9.4
43205;Saint-Just-Malmont;4.7;1.9;8;2.0;22.3
43206;Saint-Just-près-Brioude;24.8;2.5;1;1.0;14.4
43207;Saint-Laurent-Chabreuges;40.3;0;0;1.0;26.3
43208;Sainte-Marguerite;0;0;0;0.0;5
43210;Saint-Martin-de-Fugères;42.4;0;0;1.0;14.3
43211;Saint-Maurice-de-Lignon;3.8;1.9;5;1.0;16
43212;Saint-Pal-de-Chalencon;10;7;7;1.0;13.4
43213;Saint-Pal-de-Mons;4.3;2.2;5;1.0;23.6
43214;Saint-Pal-de-Senouire;90.9;0;0;1.0;5.2
43215;Saint-Paul-de-Tartas;0;5.4;1;0.0;15.4
43216;Saint-Paulien;4.1;4.9;12;1.0;16.6
43217;Saint-Pierre-du-Champ;18.4;5.5;3;1.0;15.4
43218;Saint-Pierre-Eynac;0;1.7;2;0.0;26.8
43219;Saint-Préjet-Armandon;87.7;0;0;1.0;7.6
43220;Saint-Préjet-d'Allier;57.5;17.2;3;1.0;6.3
43221;Saint-Privat-d'Allier;25.2;5;2;1.0;10.8
43222;Saint-Privat-du-Dragon;60.6;6.1;1;1.0;11
43223;Saint-Romain-Lachalm;9;4.5;5;1.0;22.6
43224;Sainte-Sigolène;3.3;2;12;2.0;19.8
43225;Saint-Vénérand;0;0;0;0.0;12.5
43226;Saint-Vert;0;0;0;0.0;5.4
43227;Saint-Victor-Malescours;12.3;6.1;5;1.0;23.2
43228;Saint-Victor-sur-Arlanc;0;0;0;0.0;15.6
43229;Saint-Vidal;16.4;1.6;1;1.0;27.4
43230;Saint-Vincent;9.6;2.9;3;1.0;20.7
43231;Salettes;70.4;0;0;1.0;6.1
43232;Salzuit;28.8;0;0;1.0;9.5
43233;Sanssac-l'Église;9.2;0.9;1;1.0;21.1
43234;Saugues;5.9;10;17;1.0;19.3
43236;La Séauve-sur-Semène;6.7;5.4;8;1.0;26.1
43237;Sembadel;44.1;8.8;2;1.0;10.4
43238;Séneujols;33.3;0;0;1.0;19.6
43239;Siaugues-Sainte-Marie;12.4;5;4;1.0;13.7
43240;Solignac-sous-Roche;37.6;0;0;1.0;9.4
43241;Solignac-sur-Loire;7.8;4.7;6;1.0;21.2
43242;Tailhac;0;0;0;0.0;6.2
43244;Tence;6.5;5.8;18;2.0;18.5
43245;Thoras;45.9;4.6;1;1.0;3.9
43246;Tiranges;21.9;8.8;4;1.0;13.2
43247;Torsiac;0;0;0;0.0;4
43249;Valprivas;19;7.6;4;1.0;27.3
43250;Vals-le-Chastel;0;0;0;0.0;13.3
43251;Vals-près-le-Puy;5.8;2.6;9;2.0;24.4
43253;Les Vastres;51.8;5.2;1;1.0;7.6
43254;Vazeilles-Limandre;37.6;0;0;1.0;10.1
43256;Venteuges;29.3;2.9;1;1.0;14.3
43257;Vergezac;20;2;1;1.0;13.9
43258;Vergongheon;5.5;2.2;4;1.0;21.7
43259;Vernassal;27.6;8.3;3;1.0;19
43260;Le Vernet;0;90.9;2;0.0;35
43261;Vézézoux;16.1;1.6;1;1.0;22.4
43262;Vieille-Brioude;8.4;3.4;4;1.0;26
43263;Vielprat;147.1;0;0;1.0;1.4
43264;Villeneuve-d'Allier;35.1;10.5;3;1.0;15.7
43265;Les Villettes;6.9;2.8;4;1.0;25.5
43267;Vorey;6.9;4.1;6;1.0;14.1
43268;Yssingeaux;2.7;4.2;31;2.0;23.1
44001;Abbaretz;4.9;4.4;9;1.0;21.1
44002;Aigrefeuille-sur-Maine;2.5;4.4;18;1.0;35.4
44003;Ancenis-Saint-Géréon;2.7;5.6;62;3.0;28.9
44005;Chaumes-en-Retz;4.3;3.1;22;3.0;24.7
44006;Assérac;5.3;4.3;8;1.0;24.8
44007;Avessac;4.1;2.9;7;1.0;18.9
44009;Basse-Goulaine;2.1;2.8;26;2.0;35.4
44010;Batz-sur-Mer;7.1;3.5;10;2.0;43.7
44012;La Bernerie-en-Retz;6.2;3.4;11;2.0;29.9
44013;Besné;3.1;3.1;10;1.0;25.7
44014;Le Bignon;2.5;4.1;16;1.0;31.9
44015;Blain;4;2.8;28;4.0;26
44016;La Boissière-du-Doré;9.3;3.7;4;1.0;26
44018;Bouaye;1.2;2.6;21;1.0;34.4
44019;Bouée;9.6;3.8;4;1.0;23.5
44020;Bouguenais;1.5;1.9;38;3.0;29.2
44021;Villeneuve-en-Retz;6;2.6;13;3.0;22.8
44022;Boussay;3.7;3.3;9;1.0;20.6
44023;Bouvron;3.2;2.6;8;1.0;25.4
44024;Brains;3.5;2.4;7;1.0;27
44025;Campbon;5.1;2.3;9;2.0;32.1
44026;Carquefou;2.4;2;41;5.0;29.8
44027;Casson;4;2;5;1.0;35.3
44028;Le Cellier;2.5;3;12;1.0;27.7
44029;Divatte-sur-Loire;2.8;2.8;20;2.0;25.4
44030;La Chapelle-des-Marais;2.3;1.8;8;1.0;26
44031;La Chapelle-Glain;12.4;7.5;6;1.0;13
44032;La Chapelle-Heulin;2.9;4.1;14;1.0;31.8
44033;La Chapelle-Launay;3.1;1.9;6;1.0;30.9
44035;La Chapelle-sur-Erdre;1;2.6;52;2.0;30.8
44036;Châteaubriant;5;4.2;51;6.0;22.9
44037;Château-Thébaud;3.2;3.2;10;1.0;30.6
44038;Chauvé;3.4;3;9;1.0;26
44039;Cheix-en-Retz;8.7;4.3;5;1.0;39
44041;La Chevrolière;1.7;2.4;14;1.0;28.4
44043;Clisson;2.7;4;30;2.0;27.9
44044;Conquereuil;9.2;6.5;7;1.0;16.8
44045;Cordemais;2.6;2.6;10;1.0;32.2
44046;Corsept;3.8;2.3;6;1.0;25.6
44047;Couëron;1.3;1.8;40;3.0;29.5
44048;Couffé;3.9;3.9;10;1.0;28.1
44049;Le Croisic;4.9;4.1;17;2.0;19.6
44050;Crossac;3.3;2;6;1.0;26.9
44051;Derval;2.8;3.7;13;1.0;30
44052;Donges;2.5;2;16;2.0;20
44053;Drefféac;4.4;3.5;8;1.0;25.2
44054;Erbray;3.3;3.6;11;1.0;22.7
44055;La Baule-Escoublac;3.1;3.2;51;5.0;34.7
44056;Fay-de-Bretagne;2.7;3.5;13;1.0;25.5
44057;Fégréac;4.3;3.5;8;1.0;19
44058;Fercé;21.2;4.2;2;1.0;15.9
44061;Frossay;3.1;1.9;6;1.0;26.8
44062;Le Gâvre;5.4;3.8;7;1.0;21.7
44063;Gétigné;2.7;2.1;8;1.0;25.8
44064;Gorges;2;3.4;17;1.0;29.9
44065;Grand-Auverné;13;7.8;6;1.0;25.6
44066;Grandchamp-des-Fontaines;1.5;2;13;1.0;36.3
44067;Guémené-Penfao;5.7;5.3;28;3.0;22.3
44068;Guenrouet;3;2.7;9;1.0;26.9
44069;Guérande;3.1;2.7;43;5.0;33.4
44070;La Haie-Fouassière;2.1;3.2;15;1.0;27.9
44071;Haute-Goulaine;1.7;2.2;13;1.0;29.4
44072;Herbignac;4.2;3.1;22;3.0;29.9
44073;Héric;3.1;1.9;12;2.0;29
44074;Indre;2.4;3.2;13;1.0;28.2
44075;Issé;5.5;3.9;7;1.0;16.3
44076;Jans;7.1;2.8;4;1.0;19.3
44077;Joué-sur-Erdre;3.8;4.2;11;1.0;26.1
44078;Juigné-des-Moutiers;30.3;6.1;2;1.0;18.2
44079;Le Landreau;3.2;4.8;15;1.0;24.4
44080;Lavau-sur-Loire;13;5.2;4;1.0;20.3
44081;Legé;4.3;2.8;13;2.0;20.4
44082;Ligné;1.9;2.8;15;1.0;33.1
44083;La Limouzinière;4;4.8;12;1.0;23.7
44084;Le Loroux-Bottereau;2.3;1.9;16;2.0;30.1
44085;Louisfert;10.4;7.3;7;1.0;18.5
44086;Lusanger;9.5;4.7;5;1.0;25.9
44087;Machecoul-Saint-Même;3.9;3.3;25;3.0;24.7
44088;Maisdon-sur-Sèvre;3.3;1.7;5;1.0;28.7
44089;Malville;2.8;2.8;10;1.0;24.5
44090;La Marne;6.2;4.4;7;1.0;25
44091;Marsac-sur-Don;6.6;2.6;4;1.0;23.8
44092;Massérac;14.6;7.3;5;1.0;16.1
44094;Mauves-sur-Loire;3.1;2.1;7;1.0;27.9
44095;La Meilleraye-de-Bretagne;6.5;4.5;7;1.0;21.4
44096;Mésanger;2.1;2.8;13;1.0;25.5
44097;Mesquer;0;5.3;11;0.0;24.6
44098;Missillac;3.7;2.4;13;2.0;29.9
44099;Moisdon-la-Rivière;5.1;2;4;1.0;17.9
44100;Monnières;4.3;1.7;4;1.0;24.8
44101;La Montagne;3.1;3;19;2.0;25.6
44102;Montbert;3.1;2.5;8;1.0;28.7
44103;Montoir-de-Bretagne;2.8;2.4;17;2.0;20.7
44104;Montrelais;0;6;5;0.0;16.4
44105;Mouais;27.4;8.2;3;1.0;32.1
44106;Les Moutiers-en-Retz;5.5;5.5;10;1.0;24.2
44107;Mouzeil;5.1;2.6;5;1.0;29.4
44108;Mouzillon;3.5;2.1;6;1.0;28.3
44109;Nantes;1;1.5;492;31.0;22.3
44110;Nort-sur-Erdre;3.3;2.8;26;3.0;30.4
44111;Notre-Dame-des-Landes;4.4;3.1;7;1.0;25.7
44112;Noyal-sur-Brutz;17.1;3.4;2;1.0;32.3
44113;Nozay;4.7;4.3;18;2.0;3.1
44114;Orvault;1.8;2.1;57;5.0;27
44115;Oudon;5.1;3.6;14;2.0;27.6
44116;Paimbœuf;3.3;5.3;16;1.0;17.2
44117;Le Pallet;6.1;2.4;8;2.0;28.4
44118;Pannecé;7;4.9;7;1.0;20.9
44119;Paulx;5;2;4;1.0;26.4
44120;Le Pellerin;1.9;3.2;17;1.0;23.6
44121;Petit-Auverné;23.4;9.4;4;1.0;15.7
44122;Petit-Mars;2.6;2.4;9;1.0;30
44123;Pierric;10;4;4;1.0;22.5
44124;Le Pin;13.3;5.3;4;1.0;26.3
44125;Piriac-sur-Mer;0;7.2;17;0.0;28.4
44126;La Plaine-sur-Mer;2.2;2.5;11;1.0;18.8
44127;La Planche;3.6;2.9;8;1.0;26.9
44128;Plessé;1.9;2.8;15;1.0;24.8
44129;Pontchâteau;1.8;3.4;37;2.0;27.5
44130;Pont-Saint-Martin;1.5;1.6;11;1.0;29
44131;Pornic;1.8;2.7;45;3.0;26.9
44132;Pornichet;1.7;2.2;26;2.0;36.5
44133;Port-Saint-Père;3.4;2.7;8;1.0;24.2
44134;Pouillé-les-Côteaux;9.2;4.6;5;1.0;18.7
44135;Le Pouliguen;9.9;4;16;4.0;39.2
44136;Préfailles;16.3;8.2;10;2.0;24.5
44137;Prinquiau;2.9;2.3;8;1.0;28.1
44138;Puceul;8.7;2.6;3;1.0;26.5
44139;Quilly;7;3.5;5;1.0;25.7
44140;La Regrippière;6.6;2;3;1.0;27.2
44141;La Remaudière;7.8;2.3;3;1.0;22.9
44142;Remouillé;5.1;3.1;6;1.0;26.6
44143;Rezé;1.6;1.9;81;7.0;25.6
44144;Riaillé;4.2;3;7;1.0;24.1
44145;Rouans;3.2;2.2;7;1.0;27.1
44146;Rougé;4.6;4.2;9;1.0;17.7
44148;Ruffigné;14.2;7.1;5;1.0;22.4
44149;Saffré;2.5;2.3;9;1.0;23.3
44150;Saint-Aignan-Grandlieu;2.5;3.3;13;1.0;23.4
44151;Saint-André-des-Eaux;1.5;1.6;11;1.0;44.4
44152;Sainte-Anne-sur-Brivet;3.4;2.4;7;1.0;27.8
44153;Saint-Aubin-des-Châteaux;5.7;2.3;4;1.0;18.5
44154;Saint-Brevin-les-Pins;1.4;3;43;2.0;24.3
44155;Saint-Colomban;2.9;2.3;8;1.0;26.5
44156;Corcoué-sur-Logne;3.3;2.9;9;1.0;21.7
44157;Saint-Étienne-de-Mer-Morte;5.8;4.1;7;1.0;25.4
44158;Saint-Étienne-de-Montluc;2.6;1.8;14;2.0;29.7
44159;Saint-Fiacre-sur-Maine;0;4;5;0.0;24.6
44161;Saint-Gildas-des-Bois;2.7;3.7;14;1.0;27.4
44162;Saint-Herblain;2.6;2.3;112;13.0;21.8
44163;Vair-sur-Loire;4.2;3.3;16;2.0;26.2
44164;Saint-Hilaire-de-Chaléons;4.3;3.9;9;1.0;24.2
44165;Saint-Hilaire-de-Clisson;4.3;2.2;5;1.0;28.6
44166;Saint-Jean-de-Boiseau;1.7;1.2;7;1.0;26.3
44168;Saint-Joachim;4.9;3.2;13;2.0;20.7
44169;Saint-Julien-de-Concelles;1.3;2.1;16;1.0;28.9
44170;Saint-Julien-de-Vouvantes;10.4;3.1;3;1.0;14.6
44171;Saint-Léger-les-Vignes;5;4;8;1.0;29.7
44172;Sainte-Luce-sur-Loire;0.6;1.4;22;1.0;29.2
44173;Saint-Lumine-de-Clisson;4.7;2.8;6;1.0;28.9
44174;Saint-Lumine-de-Coutais;4.4;1.8;4;1.0;29.2
44175;Saint-Lyphard;2;2.4;12;1.0;30.9
44176;Saint-Malo-de-Guersac;9.4;1.2;4;3.0;30.7
44178;Saint-Mars-de-Coutais;3.8;3.1;8;1.0;25.3
44179;Saint-Mars-du-Désert;1.9;3.4;18;1.0;28.4
44180;Vallons-de-l'Erdre;10.8;7.1;46;7.0;19
44182;Saint-Michel-Chef-Chef;3.8;4.2;22;2.0;23
44183;Saint-Molf;0;2.5;7;0.0;25.9
44184;Saint-Nazaire;1.8;1.7;125;13.0;27.5
44185;Saint-Nicolas-de-Redon;3;1.2;4;1.0;20.2
44186;Sainte-Pazanne;1.4;2.4;17;1.0;31.9
44187;Saint-Père-en-Retz;2.2;2.6;12;1.0;26.7
44188;Saint-Philbert-de-Grand-Lieu;2.2;2.9;27;2.0;31.6
